symbol,date,open,high,low,close,volume
AUROPHARMA,2025-09-18,1100.5,1132.0,1095.8,1128.9,1829041.0
AUROPHARMA,2025-09-19,1130.0,1138.0,1116.9,1119.2,958952.0
AUROPHARMA,2025-09-22,1120.1,1127.0,1110.0,1117.4,1491052.0
AUROPHARMA,2025-09-23,1112.0,1124.0,1099.2,1109.9,1396979.0
AUROPHARMA,2025-09-24,1109.9,1112.6,1088.8,1090.9,1246781.0
AUROPHARMA,2025-09-25,1092.1,1108.7,1092.1,1097.0,1710962.0
AUROPHARMA,2025-09-26,1080.5,1100.3,1072.0,1090.0,2425821.0
AUROPHARMA,2025-09-29,1106.0,1106.1,1078.7,1089.5,1318867.0
AUROPHARMA,2025-09-30,1088.0,1097.9,1075.6,1083.9,588018.0
AUROPHARMA,2025-10-01,1086.9,1104.2,1083.9,1086.0,1043316.0
AUROPHARMA,2025-10-03,1095.0,1102.6,1086.8,1093.3,517528.0
AUROPHARMA,2025-10-06,1092.3,1100.0,1078.2,1096.5,645481.0
AUROPHARMA,2025-10-07,1099.0,1100.8,1074.9,1090.1,1177833.0
AUROPHARMA,2025-10-08,1091.5,1102.8,1066.8,1070.8,549749.0
AUROPHARMA,2025-10-09,1097.0,1126.3,1095.0,1119.9,4941010.0
AUROPHARMA,2025-10-10,1125.4,1143.8,1116.4,1130.3,1455177.0
AUROPHARMA,2025-10-13,1127.7,1139.9,1121.0,1136.8,1453641.0
AUROPHARMA,2025-10-14,1136.1,1137.7,1110.2,1124.8,1005434.0
AUROPHARMA,2025-10-15,1126.0,1129.4,1106.3,1109.0,543500.0
AUROPHARMA,2025-10-16,1107.0,1107.0,1107.0,1107.0,106228.0
AUROPHARMA,2025-10-16,1113.1,1116.7,1098.2,1106.3,1710790.0
AUROPHARMA,2025-10-17,1106.0,1113.5,1092.8,1101.0,938051.0
AUROPHARMA,2025-10-20,1106.0,1114.7,1098.0,1099.4,967532.0
AUROPHARMA,2025-10-21,1101.1,1106.7,1098.0,1100.5,64349.0
AUROPHARMA,2025-10-23,1120.0,1120.5,1096.2,1099.1,885643.0
AUROPHARMA,2025-10-24,1100.0,1108.0,1080.1,1085.0,761529.0
AUROPHARMA,2025-10-27,1094.4,1102.0,1085.1,1094.7,1423033.0
AUROPHARMA,2025-10-28,1094.0,1103.5,1081.4,1099.4,1130747.0
AUROPHARMA,2025-10-29,1104.0,1122.6,1098.7,1111.7,1369659.0
AUROPHARMA,2025-10-30,1113.1,1114.0,1091.2,1102.5,890530.0
AUROPHARMA,2025-10-31,1105.0,1155.8,1100.0,1138.9,3557298.0
AUROPHARMA,2025-11-03,1142.9,1163.8,1135.2,1158.6,2985845.0
AUROPHARMA,2025-11-04,1158.6,1162.9,1138.0,1149.1,1054886.0
AUROPHARMA,2025-11-06,1156.0,1157.8,1121.3,1140.6,1443663.0
AUROPHARMA,2025-11-07,1141.5,1143.8,1120.0,1123.8,363582.0
AUROPHARMA,2025-11-10,1126.1,1160.8,1123.8,1154.8,1384229.0
AUROPHARMA,2025-11-11,1158.0,1173.7,1153.5,1168.2,1481205.0
AUROPHARMA,2025-11-12,1170.0,1195.5,1160.9,1183.6,2367201.0
AUROPHARMA,2025-11-13,1191.0,1222.9,1185.6,1210.2,2637535.0
AUROPHARMA,2025-11-14,1210.2,1231.9,1202.9,1222.5,2055973.0
AUROPHARMA,2025-11-17,1222.5,1241.1,1218.3,1236.9,988088.0
AUROPHARMA,2025-11-18,1236.9,1249.9,1234.1,1239.3,1827771.0
AUROPHARMA,2025-11-19,1233.9,1244.3,1228.7,1235.8,744634.0
AUROPHARMA,2025-11-20,1236.1,1239.7,1203.8,1207.7,768820.0
AUROPHARMA,2025-11-21,1207.6,1218.8,1198.0,1205.9,497336.0
AUROPHARMA,2025-11-24,1205.9,1212.0,1189.6,1194.0,1266777.0
AUROPHARMA,2025-11-25,1192.0,1216.0,1190.6,1208.0,792811.0
AUROPHARMA,2025-11-26,1210.0,1237.3,1195.7,1227.4,1126656.0
AUROPHARMA,2025-11-27,1227.4,1239.0,1222.6,1235.8,667410.0
AUROPHARMA,2025-11-28,1238.0,1242.3,1216.0,1226.7,556120.0
AUROPHARMA,2025-12-01,1229.0,1229.0,1204.0,1216.2,692441.0
AUROPHARMA,2025-12-02,1216.0,1218.9,1207.4,1215.2,507178.0
AUROPHARMA,2025-12-03,1208.6,1214.0,1196.4,1208.9,718893.0
AUROPHARMA,2025-12-04,1215.4,1226.8,1209.1,1223.1,740597.0
AUROPHARMA,2025-12-05,1225.0,1226.4,1209.0,1217.6,394525.0
AUROPHARMA,2025-12-08,1217.6,1219.5,1173.3,1177.4,950895.0
AUROPHARMA,2025-12-09,1175.0,1178.3,1160.5,1163.6,585926.0
AUROPHARMA,2025-12-10,1161.0,1184.9,1161.0,1172.6,657177.0
AUROPHARMA,2025-12-11,1171.6,1185.7,1163.4,1172.2,704577.0
AUROPHARMA,2025-12-12,1175.1,1199.5,1170.4,1195.1,670100.0
AUROPHARMA,2025-12-15,1200.0,1200.2,1182.0,1186.3,458919.0
AUROPHARMA,2025-12-16,1182.2,1185.9,1172.1,1178.1,263419.0
AUROPHARMA,2025-12-17,1172.5,1196.8,1172.5,1193.0,736879.0
AUROPHARMA,2025-12-18,1190.0,1213.7,1176.6,1209.3,947784.0
AUROPHARMA,2025-12-19,1214.0,1240.7,1211.1,1225.1,1396499.0
AUROPHARMA,2025-12-22,1225.1,1234.9,1222.1,1224.5,476205.0
AUROPHARMA,2025-12-23,1230.0,1236.1,1206.2,1218.0,665122.0
AUROPHARMA,2025-12-24,1220.9,1226.7,1208.7,1211.4,253901.0
AUROPHARMA,2025-12-26,1213.7,1220.9,1203.8,1206.2,310348.0
AUROPHARMA,2025-12-29,1206.2,1214.1,1192.3,1200.1,1340558.0
AUROPHARMA,2025-12-30,1202.0,1208.9,1179.0,1186.3,1058434.0
AUROPHARMA,2025-12-31,1185.0,1193.8,1178.0,1183.0,928856.0
AUROPHARMA,2026-01-01,1190.0,1197.0,1170.2,1193.0,412064.0
AUROPHARMA,2026-01-02,1200.7,1217.5,1192.0,1215.4,516055.0
AUROPHARMA,2026-01-05,1220.0,1222.0,1199.0,1207.4,644075.0
AUROPHARMA,2026-01-06,1210.0,1238.8,1207.6,1231.3,1845753.0
AUROPHARMA,2026-01-07,1236.4,1270.8,1225.2,1235.4,2361570.0
AUROPHARMA,2026-01-08,1236.0,1236.0,1203.0,1206.1,879596.0
AUROPHARMA,2026-01-09,1206.0,1211.4,1188.0,1198.7,889120.0
AUROPHARMA,2026-01-12,1193.1,1197.8,1166.5,1172.9,689082.0
AUROPHARMA,2026-01-13,1185.0,1185.0,1154.4,1167.7,854954.0
AUROPHARMA,2026-01-14,1165.0,1189.1,1158.0,1180.1,726275.0
AUROPHARMA,2026-01-16,1174.2,1195.5,1166.3,1172.7,909022.0
AUROPHARMA,2026-01-19,1167.0,1177.0,1160.1,1167.6,546679.0
AUROPHARMA,2026-01-20,1167.6,1167.7,1137.1,1141.7,567180.0
AUROPHARMA,2026-01-21,1133.9,1160.6,1116.5,1121.7,810580.0
AUROPHARMA,2026-01-22,1130.1,1149.0,1130.1,1145.3,622804.0
AUROPHARMA,2026-01-23,1145.3,1150.5,1120.8,1132.5,511867.0
AUROPHARMA,2026-01-27,1139.8,1139.8,1116.2,1129.7,656428.0
AUROPHARMA,2026-01-28,1133.0,1143.0,1122.2,1139.9,614873.0
AUROPHARMA,2026-01-29,1140.4,1154.1,1127.2,1150.6,576780.0
AUROPHARMA,2026-01-30,1190.0,1219.0,1174.0,1207.7,8127226.0
AUROPHARMA,2026-02-01,1208.0,1209.1,1163.1,1172.1,744670.0
AUROPHARMA,2026-02-02,1172.1,1185.0,1152.3,1171.0,768352.0
AUROPHARMA,2026-02-03,1230.0,1247.3,1211.2,1226.1,2827489.0
AUROPHARMA,2026-02-04,1226.1,1237.4,1166.0,1212.7,1360345.0
AUROPHARMA,2026-02-05,1212.7,1212.7,1176.9,1181.6,1216222.0
AUROPHARMA,2026-02-06,1181.0,1195.9,1166.0,1191.0,805359.0
AUROPHARMA,2026-02-09,1191.0,1210.0,1171.5,1203.7,1101009.0
AUROPHARMA,2026-02-10,1208.0,1218.7,1106.0,1124.1,8584671.0
AUROPHARMA,2026-02-11,1136.0,1161.0,1124.2,1146.6,4070062.0
AUROPHARMA,2026-02-12,1146.6,1163.0,1132.1,1157.9,1090045.0
AUROPHARMA,2026-02-13,1149.1,1157.4,1126.8,1145.6,1682470.0
AUROPHARMA,2026-02-16,1142.0,1187.2,1141.9,1184.6,1559869.0
AUROPHARMA,2026-02-17,1184.6,1212.8,1167.7,1186.7,3068092.0
AUROPHARMA,2026-02-18,1188.6,1193.5,1129.2,1159.6,3294006.0
AUROPHARMA,2026-02-19,1156.4,1200.9,1156.4,1171.4,3474036.0
AUROPHARMA,2026-02-20,1173.8,1178.2,1149.1,1158.8,1071813.0
AUROPHARMA,2026-02-23,1166.1,1174.2,1143.3,1150.6,989992.0
AUROPHARMA,2026-02-24,1156.3,1167.2,1144.0,1164.4,988014.0
AUROPHARMA,2026-02-25,1166.0,1217.0,1162.4,1211.5,3039244.0
AUROPHARMA,2026-02-26,1217.1,1250.9,1213.5,1220.7,2372711.0
AUROPHARMA,2026-02-27,1225.3,1240.0,1214.3,1220.4,1781292.0
AUROPHARMA,2026-03-02,1186.2,1223.9,1186.2,1210.4,888443.0
AUROPHARMA,2026-03-04,1201.0,1202.9,1179.8,1195.4,909693.0
AUROPHARMA,2026-03-05,1198.0,1230.7,1198.0,1225.5,900601.0
AUROPHARMA,2026-03-06,1224.9,1244.7,1215.1,1231.9,804367.0
AUROPHARMA,2026-03-09,1202.3,1251.8,1182.1,1247.3,2180013.0
AUROPHARMA,2026-03-10,1260.0,1291.8,1249.0,1285.9,2197827.0
AUROPHARMA,2026-03-11,1291.0,1318.5,1290.0,1304.8,2541782.0
AUROPHARMA,2026-03-12,1308.0,1319.8,1289.4,1311.9,2110239.0
AUROPHARMA,2026-03-13,1304.3,1317.8,1288.1,1296.5,1634716.0
AUROPHARMA,2026-03-16,1302.0,1314.0,1265.8,1279.6,1436685.0
AUROPHARMA,2026-03-17,1284.9,1295.0,1275.1,1286.0,635152.0
AUROPHARMA,2026-03-18,1278.0,1290.5,1265.3,1269.0,1700454.0
AUROPHARMA,2026-03-19,1255.0,1269.0,1240.0,1247.5,816613.0
AUROPHARMA,2026-03-20,1262.0,1297.8,1258.3,1291.4,1395687.0
AUROPHARMA,2026-03-23,1291.6,1299.0,1268.3,1278.7,1758274.0
AUROPHARMA,2026-03-24,1303.0,1310.0,1255.4,1281.6,1769183.0
AUROPHARMA,2026-03-25,1290.4,1330.0,1282.1,1307.8,1891714.0
AUROPHARMA,2026-03-27,1307.8,1327.0,1296.0,1314.2,1923752.0
AUROPHARMA,2026-03-30,1300.0,1320.0,1298.1,1304.4,2474751.0
AUROPHARMA,2026-04-01,1332.2,1359.9,1325.9,1342.1,2595497.0
AUROPHARMA,2026-04-02,1335.5,1338.9,1266.1,1333.7,1870240.0
AUROPHARMA,2026-04-06,1344.0,1357.9,1318.5,1340.4,1519668.0
AUROPHARMA,2026-04-07,1345.0,1357.5,1316.0,1330.0,1557945.0
AUROPHARMA,2026-04-08,1362.7,1363.0,1316.8,1335.7,3256118.0
AUROPHARMA,2026-04-09,1335.0,1346.7,1321.6,1340.4,938616.0
AUROPHARMA,2026-04-10,1345.0,1355.0,1336.8,1349.4,907020.0
AUROPHARMA,2026-04-13,1340.0,1353.0,1333.0,1339.8,1378435.0
AUROPHARMA,2026-04-15,1350.0,1379.2,1345.8,1373.9,1829958.0
AUROPHARMA,2026-04-16,1389.9,1389.9,1368.0,1386.5,2253671.0
AUROPHARMA,2026-04-17,1388.9,1394.9,1375.3,1386.0,1612415.0
AUROPHARMA,2026-04-20,1392.0,1392.0,1363.5,1367.8,707108.0
AUROPHARMA,2026-04-21,1368.9,1401.1,1367.1,1391.7,1362848.0
AUROPHARMA,2026-04-22,1389.5,1425.1,1382.4,1421.2,1703571.0
AUROPHARMA,2026-04-23,1420.0,1459.5,1409.1,1435.4,2238307.0
AUROPHARMA,2026-04-24,1436.9,1446.0,1411.7,1413.8,967660.0
AUROPHARMA,2026-04-27,1414.9,1433.4,1386.6,1416.7,998030.0
AUROPHARMA,2026-04-28,1415.0,1430.0,1410.3,1422.6,847634.0
AUROPHARMA,2026-04-29,1425.9,1433.0,1389.3,1396.8,1738923.0
AUROPHARMA,2026-04-30,1392.0,1404.0,1378.6,1389.5,606347.0
AUROPHARMA,2026-05-04,1398.0,1398.0,1367.1,1376.0,777740.0
AUROPHARMA,2026-05-05,1373.9,1431.0,1367.0,1428.1,1811658.0
AUROPHARMA,2026-05-06,1431.0,1489.7,1426.1,1484.0,2420846.0
AUROPHARMA,2026-05-07,1475.1,1498.5,1469.3,1478.7,1228324.0
AUROPHARMA,2026-05-08,1485.0,1513.4,1480.1,1487.3,1018078.0
AUROPHARMA,2026-05-11,1487.3,1505.5,1477.4,1486.6,925400.0
AUROPHARMA,2026-05-12,1486.6,1504.0,1478.6,1488.2,1343339.0
AUROPHARMA,2026-05-13,1490.0,1509.8,1483.6,1497.5,1821805.0
AUROPHARMA,2026-05-14,1504.4,1525.9,1497.0,1510.9,1206993.0
AUROPHARMA,2026-05-15,1519.0,1528.0,1503.3,1511.8,707047.0
AUROPHARMA,2026-05-18,1514.3,1525.0,1491.6,1500.5,939496.0
AUROPHARMA,2026-05-19,1500.5,1530.0,1499.8,1512.8,1538969.0
AUROPHARMA,2026-05-20,1510.1,1539.0,1505.1,1517.5,1068558.0
AUROPHARMA,2026-05-21,1523.0,1550.0,1515.5,1546.7,1013775.0
AUROPHARMA,2026-05-22,1520.0,1520.0,1445.8,1463.5,3038819.0
AUROPHARMA,2026-05-25,1455.2,1465.0,1428.0,1454.6,2684468.0
AUROPHARMA,2026-05-26,1450.0,1467.8,1449.3,1461.2,950593.0
BAJAJ-AUTO,2025-05-21,8608.0,8765.0,8535.5,8687.5,572628.0
BAJAJ-AUTO,2025-05-22,8660.0,8775.5,8512.5,8733.5,916615.0
BAJAJ-AUTO,2025-05-23,8765.0,8838.0,8714.0,8741.0,321989.0
BAJAJ-AUTO,2025-05-26,8784.5,8978.5,8770.0,8958.5,440577.0
BAJAJ-AUTO,2025-05-27,8945.0,9004.5,8900.5,8963.0,401273.0
BAJAJ-AUTO,2025-05-28,8990.0,9007.0,8775.0,8849.0,312080.0
BAJAJ-AUTO,2025-05-29,8907.0,8940.0,8802.0,8874.5,330341.0
BAJAJ-AUTO,2025-05-30,8787.0,8865.0,8585.0,8607.0,1434828.0
BAJAJ-AUTO,2025-06-02,8621.5,8621.5,8415.0,8513.5,457251.0
BAJAJ-AUTO,2025-06-03,8513.0,8600.0,8490.0,8563.0,566074.0
BAJAJ-AUTO,2025-06-04,8550.5,8640.5,8527.0,8563.5,431009.0
BAJAJ-AUTO,2025-06-05,8614.0,8614.0,8509.5,8557.5,381642.0
BAJAJ-AUTO,2025-06-06,8608.0,8685.0,8541.0,8637.0,435024.0
BAJAJ-AUTO,2025-06-09,8680.0,8705.0,8599.5,8641.0,443544.0
BAJAJ-AUTO,2025-06-10,8645.0,8664.0,8574.0,8626.0,350288.0
BAJAJ-AUTO,2025-06-11,8635.5,8770.0,8610.0,8719.0,462124.0
BAJAJ-AUTO,2025-06-12,8732.5,8756.0,8540.0,8567.0,368162.0
BAJAJ-AUTO,2025-06-13,8460.0,8485.5,8350.0,8463.5,250910.0
BAJAJ-AUTO,2025-06-16,8486.5,8595.0,8451.0,8529.5,203598.0
BAJAJ-AUTO,2025-06-17,8490.0,8554.0,8455.0,8494.5,286217.0
BAJAJ-AUTO,2025-06-18,8505.0,8657.5,8440.5,8468.0,561114.0
BAJAJ-AUTO,2025-06-18,8530.0,8530.0,8530.0,8530.0,12000.0
BAJAJ-AUTO,2025-06-19,8480.0,8555.0,8451.5,8496.0,332303.0
BAJAJ-AUTO,2025-06-20,8315.0,8403.0,8250.0,8371.0,567646.0
BAJAJ-AUTO,2025-06-23,8275.0,8328.5,8255.0,8286.5,271619.0
BAJAJ-AUTO,2025-06-24,8363.0,8424.5,8331.5,8377.0,214129.0
BAJAJ-AUTO,2025-06-25,8407.0,8437.0,8371.0,8389.5,276176.0
BAJAJ-AUTO,2025-06-26,8370.0,8465.0,8361.0,8433.0,371685.0
BAJAJ-AUTO,2025-06-27,8468.0,8507.0,8414.0,8436.0,504248.0
BAJAJ-AUTO,2025-06-30,8470.0,8496.0,8360.0,8376.0,303799.0
BAJAJ-AUTO,2025-07-01,8370.0,8409.0,8300.0,8399.0,363782.0
BAJAJ-AUTO,2025-07-02,8350.0,8409.5,8314.5,8356.5,267604.0
BAJAJ-AUTO,2025-07-03,8378.0,8464.5,8350.0,8382.5,175619.0
BAJAJ-AUTO,2025-07-04,8382.0,8450.0,8364.5,8433.0,183720.0
BAJAJ-AUTO,2025-07-07,8433.0,8484.0,8404.0,8463.5,123117.0
BAJAJ-AUTO,2025-07-08,8463.0,8474.0,8291.0,8339.5,253579.0
BAJAJ-AUTO,2025-07-09,8350.0,8376.0,8310.5,8361.0,157280.0
BAJAJ-AUTO,2025-07-10,8394.0,8394.0,8268.0,8285.0,229552.0
BAJAJ-AUTO,2025-07-11,8285.5,8300.0,8045.5,8067.0,539579.0
BAJAJ-AUTO,2025-07-14,8067.0,8067.0,8067.0,8067.0,14762.0
BAJAJ-AUTO,2025-07-14,8090.0,8120.0,8035.5,8087.5,248351.0
BAJAJ-AUTO,2025-07-15,8128.0,8326.0,8090.0,8311.0,366546.0
BAJAJ-AUTO,2025-07-16,8311.0,8345.0,8184.5,8302.5,275493.0
BAJAJ-AUTO,2025-07-17,8278.5,8355.0,8262.5,8330.0,249880.0
BAJAJ-AUTO,2025-07-18,8305.0,8365.0,8305.0,8347.5,268313.0
BAJAJ-AUTO,2025-07-21,8306.0,8450.0,8306.0,8438.5,253964.0
BAJAJ-AUTO,2025-07-22,8470.0,8470.0,8277.0,8295.0,302466.0
BAJAJ-AUTO,2025-07-23,8313.5,8405.0,8290.5,8397.0,194644.0
BAJAJ-AUTO,2025-07-24,8409.5,8435.0,8276.0,8288.5,298692.0
BAJAJ-AUTO,2025-07-25,8275.0,8280.0,8044.5,8075.5,554118.0
BAJAJ-AUTO,2025-07-28,8075.5,8158.0,8075.0,8089.5,232171.0
BAJAJ-AUTO,2025-07-29,8089.5,8146.0,8056.0,8127.5,209998.0
BAJAJ-AUTO,2025-07-30,8090.5,8132.5,8025.0,8043.5,222804.0
BAJAJ-AUTO,2025-07-31,7990.0,8094.0,7930.5,8008.0,297025.0
BAJAJ-AUTO,2025-08-01,8008.0,8091.0,7951.5,8044.5,329818.0
BAJAJ-AUTO,2025-08-04,8044.5,8205.0,8044.5,8187.5,221221.0
BAJAJ-AUTO,2025-08-05,8176.0,8236.5,8130.0,8230.5,194083.0
BAJAJ-AUTO,2025-08-06,8269.0,8269.0,8120.0,8178.5,515934.0
BAJAJ-AUTO,2025-08-07,8070.0,8249.0,7858.5,8229.0,456168.0
BAJAJ-AUTO,2025-08-08,8229.0,8277.0,8185.0,8224.0,282679.0
BAJAJ-AUTO,2025-08-11,8235.0,8300.0,8132.5,8275.0,180274.0
BAJAJ-AUTO,2025-08-12,8275.5,8321.5,8180.0,8196.5,184529.0
BAJAJ-AUTO,2025-08-13,8214.5,8309.5,8189.0,8248.5,367519.0
BAJAJ-AUTO,2025-08-14,8250.0,8280.0,8198.0,8213.5,364270.0
BAJAJ-AUTO,2025-08-18,8400.0,8629.5,8400.0,8588.5,995976.0
BAJAJ-AUTO,2025-08-19,8609.0,8856.0,8586.0,8795.5,1052384.0
BAJAJ-AUTO,2025-08-20,8794.5,8872.5,8763.5,8827.5,490202.0
BAJAJ-AUTO,2025-08-21,8835.0,8869.0,8630.0,8684.5,510564.0
BAJAJ-AUTO,2025-08-22,8684.5,8715.0,8581.0,8679.5,369875.0
BAJAJ-AUTO,2025-08-25,8750.0,8764.0,8633.5,8750.5,360880.0
BAJAJ-AUTO,2025-08-26,8730.0,8825.0,8646.0,8691.5,778390.0
BAJAJ-AUTO,2025-08-28,8798.0,8798.0,8661.0,8689.5,394657.0
BAJAJ-AUTO,2025-08-29,8714.0,8730.0,8571.5,8631.5,344340.0
BAJAJ-AUTO,2025-09-01,8665.0,9037.5,8665.0,8967.0,658701.0
BAJAJ-AUTO,2025-09-02,8970.0,9109.5,8926.0,9030.5,548186.0
BAJAJ-AUTO,2025-09-03,9052.0,9129.5,8992.0,9116.0,322758.0
BAJAJ-AUTO,2025-09-04,9350.0,9353.5,9046.5,9071.0,652617.0
BAJAJ-AUTO,2025-09-05,9117.0,9172.0,9053.0,9084.5,231190.0
BAJAJ-AUTO,2025-09-08,9102.0,9490.0,9073.0,9433.5,713087.0
BAJAJ-AUTO,2025-09-09,9390.5,9428.5,9236.5,9383.0,505482.0
BAJAJ-AUTO,2025-09-10,9425.0,9440.0,9180.0,9244.0,454231.0
BAJAJ-AUTO,2025-09-11,9243.5,9243.5,9075.0,9113.5,472941.0
BAJAJ-AUTO,2025-09-12,9115.0,9205.0,8979.5,8999.5,481492.0
BAJAJ-AUTO,2025-09-15,9026.5,9091.5,8964.0,9025.0,325549.0
BAJAJ-AUTO,2025-09-16,9032.0,9099.0,9020.0,9072.5,219134.0
BAJAJ-AUTO,2025-09-17,9076.5,9136.0,9070.0,9084.0,172732.0
BAJAJ-AUTO,2025-09-18,9099.5,9115.0,9025.0,9075.0,183574.0
BAJAJ-AUTO,2025-09-19,9050.0,9063.5,8950.5,8971.5,467648.0
BAJAJ-AUTO,2025-09-22,8971.5,9195.0,8959.5,9054.5,525239.0
BAJAJ-AUTO,2025-09-23,9079.0,9225.0,8950.0,8984.5,451186.0
BAJAJ-AUTO,2025-09-24,8990.0,8999.0,8804.0,8839.0,240914.0
BAJAJ-AUTO,2025-09-25,8821.0,8910.0,8758.0,8842.5,441002.0
BAJAJ-AUTO,2025-09-26,8830.0,8880.0,8668.0,8702.0,335841.0
BAJAJ-AUTO,2025-09-29,8745.0,8829.0,8675.5,8717.5,394174.0
BAJAJ-AUTO,2025-09-30,8721.0,8769.0,8640.0,8678.5,285609.0
BAJAJ-AUTO,2025-10-01,8720.0,8846.5,8586.5,8626.5,551282.0
BAJAJ-AUTO,2025-10-03,8626.5,8698.5,8491.5,8679.5,915075.0
BAJAJ-AUTO,2025-10-06,8698.0,8803.5,8651.0,8792.0,300715.0
BAJAJ-AUTO,2025-10-07,8800.0,8915.0,8785.5,8904.0,490577.0
BAJAJ-AUTO,2025-10-08,8903.0,8903.0,8750.5,8792.0,408647.0
BAJAJ-AUTO,2025-10-09,8775.0,8817.5,8701.5,8810.0,217161.0
BAJAJ-AUTO,2025-10-10,8816.0,8955.0,8781.5,8946.5,228686.0
BAJAJ-AUTO,2025-10-13,8947.0,9084.0,8917.0,9066.0,374531.0
BAJAJ-AUTO,2025-10-14,9100.0,9120.0,9032.5,9102.5,297332.0
BAJAJ-AUTO,2025-10-15,9106.5,9180.0,8955.5,8998.0,300055.0
BAJAJ-AUTO,2025-10-16,9030.0,9177.0,9022.0,9151.5,334619.0
BAJAJ-AUTO,2025-10-17,9150.0,9194.5,9090.5,9150.5,466036.0
BAJAJ-AUTO,2025-10-20,9194.5,9236.5,9100.5,9124.5,303686.0
BAJAJ-AUTO,2025-10-21,9159.5,9165.0,9081.0,9118.0,27642.0
BAJAJ-AUTO,2025-10-23,9136.0,9157.0,9017.0,9047.0,249420.0
BAJAJ-AUTO,2025-10-24,9070.0,9099.0,9012.0,9076.5,332130.0
BAJAJ-AUTO,2025-10-27,9099.5,9115.0,9055.0,9095.5,310061.0
BAJAJ-AUTO,2025-10-28,9100.0,9130.0,9019.0,9057.5,459991.0
BAJAJ-AUTO,2025-10-29,9090.0,9090.0,8960.0,9034.0,226605.0
BAJAJ-AUTO,2025-10-30,9034.0,9065.0,8904.5,8923.0,250532.0
BAJAJ-AUTO,2025-10-31,8939.5,9051.0,8802.0,8892.5,261013.0
BAJAJ-AUTO,2025-11-03,8900.0,8957.5,8855.0,8922.5,206987.0
BAJAJ-AUTO,2025-11-04,8920.0,8920.0,8713.0,8751.0,517334.0
BAJAJ-AUTO,2025-11-06,8755.0,8820.5,8702.5,8720.5,326774.0
BAJAJ-AUTO,2025-11-07,8720.0,8749.5,8605.0,8721.5,290120.0
BAJAJ-AUTO,2025-11-10,8795.0,8838.0,8685.5,8772.0,992874.0
BAJAJ-AUTO,2025-11-11,8819.0,8945.0,8726.0,8895.0,380748.0
BAJAJ-AUTO,2025-11-12,8935.0,8935.0,8800.0,8868.0,439922.0
BAJAJ-AUTO,2025-11-13,8888.0,8895.5,8842.0,8867.5,276001.0
BAJAJ-AUTO,2025-11-14,8867.5,8867.5,8781.5,8843.0,550371.0
BAJAJ-AUTO,2025-11-17,8850.0,9025.0,8850.0,8945.5,457995.0
BAJAJ-AUTO,2025-11-18,8975.5,8999.0,8900.0,8921.0,276172.0
BAJAJ-AUTO,2025-11-19,8950.0,8975.0,8863.5,8884.5,326292.0
BAJAJ-AUTO,2025-11-20,8924.0,9005.0,8890.0,8979.5,189991.0
BAJAJ-AUTO,2025-11-21,8950.0,8957.5,8862.0,8892.0,320271.0
BAJAJ-AUTO,2025-11-24,8905.0,9049.0,8857.5,9007.5,466198.0
BAJAJ-AUTO,2025-11-25,9025.0,9145.0,9001.0,9048.0,482151.0
BAJAJ-AUTO,2025-11-26,9054.0,9180.0,9028.0,9164.0,354143.0
BAJAJ-AUTO,2025-11-27,9194.0,9254.5,8996.0,9022.5,602295.0
BAJAJ-AUTO,2025-11-28,9031.0,9106.0,8922.0,9073.5,432445.0
BAJAJ-AUTO,2025-12-01,9129.0,9189.5,9055.5,9096.0,449503.0
BAJAJ-AUTO,2025-12-02,9100.0,9142.0,8988.0,9085.5,319833.0
BAJAJ-AUTO,2025-12-03,9085.5,9105.0,8950.0,9000.5,412081.0
BAJAJ-AUTO,2025-12-04,9005.0,9095.0,8988.0,9085.0,275604.0
BAJAJ-AUTO,2025-12-05,9054.0,9130.0,9045.5,9109.0,279893.0
BAJAJ-AUTO,2025-12-08,9115.0,9124.5,8956.5,9026.0,299426.0
BAJAJ-AUTO,2025-12-09,8990.0,9034.5,8880.0,8961.0,373015.0
BAJAJ-AUTO,2025-12-10,8961.0,9001.5,8904.0,8991.0,307300.0
BAJAJ-AUTO,2025-12-11,8991.0,9084.0,8961.0,9053.5,136142.0
BAJAJ-AUTO,2025-12-12,9065.0,9089.5,8960.0,9015.0,356060.0
BAJAJ-AUTO,2025-12-15,9040.0,9042.5,8884.0,8940.0,507849.0
BAJAJ-AUTO,2025-12-16,8940.0,9028.0,8891.0,9008.0,278902.0
BAJAJ-AUTO,2025-12-17,9008.0,9009.0,8859.0,8895.0,256364.0
BAJAJ-AUTO,2025-12-18,8891.0,8891.0,8735.0,8831.0,338487.0
BAJAJ-AUTO,2025-12-19,8830.5,9011.0,8827.0,9002.0,215196.0
BAJAJ-AUTO,2025-12-22,9010.0,9185.0,8997.5,9164.0,377385.0
BAJAJ-AUTO,2025-12-23,9184.0,9184.0,9080.0,9099.0,215559.0
BAJAJ-AUTO,2025-12-24,9100.0,9194.5,9070.0,9170.0,167717.0
BAJAJ-AUTO,2025-12-26,9182.5,9185.5,9052.0,9064.5,105815.0
BAJAJ-AUTO,2025-12-29,9069.5,9127.0,9055.5,9087.0,263943.0
BAJAJ-AUTO,2025-12-29,9110.0,9110.0,9110.0,9110.0,708485.0
BAJAJ-AUTO,2025-12-30,9087.0,9299.0,9025.5,9282.0,464922.0
BAJAJ-AUTO,2025-12-31,9320.0,9398.0,9296.5,9343.0,319864.0
