symbol,2026-01-07
WHIRLPOOL,0.0
JUBLFOOD,0.0
JINDALPOLY,0.0
ITC,0.0
HDFCBANK,0.42078979006750716
CAMS,0.7020302715453092
BAJFINANCE,1.3084745762711858
HDFCAMC,2.4889578608093617
PPL,3.7460083517563274
GULFPETRO,3.757961783439512
HGS,4.608425219112262
BASML,5.442176870748304
PCBL,5.700000000000008
GLAXO,6.9870609981516045
JINDALSAW,10.51631295533735
ABBOTINDIA,10.634328358208956
CASTROLIND,11.800063271116748
CROMPTON,12.576956904133668
ARE&M,12.647814910025712
WSTCSTPAPR,14.306484443152092
TATACHEM,14.495554696559726
TTKPRESTIG,18.68004631416437
AARTIIND,19.117110543597217
COSMOFIRST,19.173474291206148
STOVEKRAFT,20.097684515195397
GNFC,20.33154558751826
PNBGILTS,20.55800293685754
GREAVESCOT,21.37789689421406
OFSS,22.07845469272255
GENUSPOWER,26.170877093386324
ASPINWALL,26.573426573426577
TMPV,27.105978260869616
GAIL,27.350034474833322
EXIDEIND,27.980922098569128
BIRLANU,28.814332990984816
BALMLAWRIE,29.587615107433596
CIPLA,29.83148081749734
JPPOWER,30.225988700564983
DMART,30.487719051305497
COCHINSHIP,30.632821828151958
MONTECARLO,32.18316672041276
BALKRISIND,33.036826187511096
RITES,36.6081648225868
RUBFILA,36.800573888091826
IFCI,38.37638376383762
ICIL,38.56505813027553
PTC,39.117538005190944
RVNL,42.43128145567167
MAITHANALL,43.67187499999999
ZYDUSLIFE,46.710963455149496
GULFOILLUB,47.457627118644076
IRFC,47.66251728907327
ONGC,50.967913020418976
PETRONET,51.9719544259422
TCS,52.92779619159028
CHOLAHLDNG,53.63583957835792
MOTILALOFS,53.75249690858938
DRREDDY,56.368267831149886
AMBUJACEM,56.549165120593706
EIDPARRY,58.05386620330146
SMALLCAP,59.511698880976624
TITAGARH,60.61482820976492
NTPC,62.64189886480914
HITECHGEAR,65.75920803610425
METROPOLIS,66.8226172971528
DABUR,68.60809476801575
KTKBANK,68.74391431353453
NATCOPHARM,69.16146916146918
CEATLTD,70.55336528916244
DATAPATTNS,72.84196169801672
HCLTECH,74.79496992892291
ICICIBANK,75.10729613733909
CARTRADE,75.81360750245743
TEGA,77.5220605771524
PGINVIT,78.91621129326049
TECHM,79.05125042054505
ASIANPAINT,79.27035830618894
IOC,79.72055113526098
MOIL,81.58436213991772
INFY,82.72152979340962
ADANIPORTS,84.47064427771822
GESHIP,84.91181265747737
ABSLAMC,85.72828216851734
HEROMOTOCO,87.06866382025618
GLENMARK,87.15368087753026
LGBBROSLTD,87.19654528478057
ITIETF,89.11980440097798
HDFCNIFIT,89.85148514851484
IPCALAB,90.22418228592433
AUROPHARMA,90.49235993208833
MARUTI,91.89903140592897
IRBINVIT,92.74946159368271
INDIANB,93.6085053158224
EMBASSY,94.51336898395722
HINDZINC,94.71027660004037
TMCV,94.78539911752908
MOGOLD,94.8362720403023
WIPRO,95.14537902388369
IDFCFIRSTB,95.3981229185589
CHOLAFIN,95.49248747913187
NIFTYETF,95.84631360332295
TATASTEEL,95.93358183666557
GOLDETF,96.02397602397606
GOLDBEES,96.69966996699668
JSL,96.98343010904972
SETFGOLD,97.10344827586206
GOLDIETF,97.12083427794151
ICICIPRULI,97.4646032268686
TVSMOTOR,98.39648340762753
SAIL,98.96148853310257
HINDALCO,99.00118280983048
LT,99.42303358124862
BAJAJ-AUTO,100.0
COALINDIA,100.0
MANAPPURAM,100.0
MIDCAPETF,100.0
PHARMABEES,100.0
MUTHOOTFIN,100.0
SGBN28VIII,100.0
TATACONSUM,100.0
SOUTHBANK,100.0
VEDL,100.0
TITAN,100.0
TMB,100.0
HIL,
TATAMOTORS,
