symbol,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-15,2025-12-16,2025-12-17
CHOLAHLDNG,1.6686972740439134,1.557157340740874,1.337139735074759,1.1185297923327047,0.8993546248322364,0.5892264321778052,0.3182618936008958,0.04047928432305778
CIPLA,0.4545078154221233,0.37136074649641904,0.2686173790519414,0.2131984761811302,0.15083095813265054,0.04929708697830629,-0.011909833475442498,-0.12908476654418485
GAIL,-0.40198673144046054,-0.8151943909075646,-1.2694486903061895,-1.7039927369982721,-2.0961085657690703,-2.5669252188575338,-3.050793365845863,-3.4928445928430447
GENUSPOWER,-0.7125490571455795,-1.3094354351136954,-1.8817934211039284,-2.419094704561343,-2.891005472113003,-3.586279380268436,-4.299034309204318,-4.875044267239819
ICICIBANK,-0.8059801729884153,-0.7981118844305438,-0.9800329561291162,-1.138719884667703,-1.2427313697871838,-1.3283942936315258,-1.4446376263412983,-1.6024221603181308
INFY,0.9139140206754031,1.1928136418604942,1.359696496782734,1.5723070761145066,1.9195983140604616,2.269891034542989,2.656574941490144,2.893268919267684
NATCOPHARM,0.4775346956768624,1.0495692765761067,1.3124829344823017,1.7923492970646124,2.2752982928400294,2.695972126047282,3.2397168883574246,3.7121568681736967
ONGC,1.3155519712786763,1.1592354841981523,0.979173036504578,0.7939161042533475,0.5561906086513052,0.28430985428136124,-0.057896666658382785,-0.36445443760930024
RUBFILA,0.5871895356985293,0.17835234612163278,-0.20426577513637678,-0.7271444340245405,-1.2228715498525509,-1.723414616117329,-2.2317139111593383,-2.7115512407008246
SMALLCAP,0.46818231214169465,0.23261205304495858,-0.07232617087785459,-0.32008237084788405,-0.5290839541781408,-0.7629233352086775,-0.9704916419636065,-1.22489315582426
TECHM,-1.0499434156276135,-0.4934832354989589,-0.13470694603425706,0.28265346101553535,0.7684219174944277,1.1882795900808116,1.7121975481787899,2.1983000707072495
TTKPRESTIG,1.8155799878621408,1.611966709984241,1.4319074515756243,1.309420815114454,1.172026988356123,0.9877211511011527,0.8010331884476323,0.5340425797668138
WIPRO,-1.1149672973012055,-0.7560966683533236,-0.4631605589444885,-0.1677096026733418,0.1620685544213281,0.5103683751521966,0.879049709985466,1.1881693815639214
