symbol,2026-01-28,2026-01-29,2026-01-30,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06
ADC,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NVO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
QCOM,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
ULVR.L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
