symbol,2026-02-27
BIRLANU,0.0
HDFCBANK,0.0
HGS,0.0
TTKPRESTIG,0.0
RITES,0.0
CAMS,0.041473125414731256
GREAVESCOT,0.39935105453636993
IRFC,0.7317630916990467
WIPRO,1.1305666620708965
BAJFINANCE,1.6146892655367229
AMBUJACEM,2.475649350649315
ABBOTINDIA,2.55863539445629
TECHM,2.9314420803782184
ITC,3.109778943424529
STOVEKRAFT,3.976365378473328
CHOLAHLDNG,4.023818116203528
MONTECARLO,4.1060735671514115
GULFPETRO,4.774260508562523
TITAGARH,4.954792043399655
GENUSPOWER,5.105740181268892
PPL,5.311348760685287
ASPINWALL,5.366422738360379
COCHINSHIP,5.7346169945583885
HDFCNIFIT,5.888429752066084
INFY,5.937726285300485
ITIETF,6.0515873015872925
TCS,6.085793446068621
PNBGILTS,7.385177453027171
HDFCAMC,7.766513589232593
GNFC,8.323281061519879
TATACHEM,8.694272568618112
MOIL,9.143155694879834
CASTROLIND,9.239130434782608
RUBFILA,9.612625538020108
CIPLA,10.39772727272731
ARE&M,10.45787545787548
RVNL,10.64653503677894
BASML,10.73044602456367
EIDPARRY,11.424137519398357
HCLTECH,12.453206887946058
SMALLCAP,13.222079589216962
JUBLFOOD,13.600172154077885
JPPOWER,14.367405289492494
OFSS,14.57983834070459
EXIDEIND,15.94399277326109
CARTRADE,16.486394170556753
WSTCSTPAPR,19.01629968544467
DMART,19.24152681803225
MOTILALOFS,19.518628420705564
COSMOFIRST,20.41167610987593
GULFOILLUB,21.355932203389845
WHIRLPOOL,22.044371649791547
ASIANPAINT,22.827361563517893
BALMLAWRIE,23.132427843803054
GAIL,23.80952380952383
GLAXO,25.05026809651475
HITECHGEAR,25.116279069767465
CROMPTON,26.40551323902795
PCBL,28.51015155847868
ZYDUSLIFE,29.819193324061228
MAITHANALL,29.936111956191052
BALKRISIND,30.59953744885252
PTC,30.659340659340696
JINDALSAW,31.943866943866954
ICIL,33.524446567924855
ICICIBANK,34.78002378121288
IDFCFIRSTB,38.734793187347975
CEATLTD,38.95045116352699
METROPOLIS,46.49630343940856
MARUTI,52.864885791715054
TMPV,56.60138976626654
TATACONSUM,56.81544028950547
NIFTYETF,57.055655296229915
EMBASSY,57.64428739693754
MANAPPURAM,60.18035636679705
HINDZINC,61.2984161831582
DABUR,61.9788771539744
IFCI,63.77613776137759
MUTHOOTFIN,64.18243571081999
DRREDDY,64.41546343735442
TEGA,65.22985074626865
ICICIPRULI,68.3449883449883
JSL,68.78168152420908
SGBN28VIII,69.77093023255814
COALINDIA,70.71178529754955
KTKBANK,72.18818380743983
PGINVIT,72.21905305191106
AARTIIND,73.01533219761498
JINDALPOLY,73.02168815943729
HEROMOTOCO,74.34510934871426
HINDALCO,75.39928191160085
GOLDIETF,76.84782608695649
MIDCAPETF,76.87500000000004
SOUTHBANK,77.89522058823528
GOLDBEES,78.51489422938552
SETFGOLD,78.60328965709508
GOLDETF,78.61650785793837
IRBINVIT,79.04858299595142
MOGOLD,79.16945746818485
CHOLAFIN,80.60826618144004
NATCOPHARM,80.75572991947143
ADANIPORTS,81.77102630603926
IPCALAB,84.94939601697685
VEDL,86.6527487821851
TMB,87.12976022566995
LT,87.22354231401937
PHARMABEES,88.60759493670889
ABSLAMC,88.60974367679513
GLENMARK,89.43289890806622
AUROPHARMA,90.17288444040041
LGBBROSLTD,92.64398870195262
TVSMOTOR,93.45215032932973
BAJAJ-AUTO,94.33573635427395
TATASTEEL,95.05579665220087
NTPC,95.48192771084338
DATAPATTNS,96.92279344020636
GESHIP,97.93835687042572
TITAN,98.55266941435825
ONGC,99.17982366208727
INDIANB,99.76109215017065
IOC,100.0
PETRONET,100.0
SAIL,100.0
TMCV,100.0
HIL,
TATAMOTORS,
