symbol,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-09,2026-02-10,2026-02-11,2026-02-12,2026-02-13
ABSLAMC,1.9223080429562032,1.530864511574887,1.2346847360396502,0.8494347147750704,0.7196159935090185,0.7312379243152616,0.8528432641954296,0.9650171416479761,1.203842000625701,1.314146995094746
ADANIPORTS,-0.02660315870055945,0.0053364263401546,0.22146478801648678,0.47432064752718883,0.664222496927183,0.9761538209916916,1.244491128719192,1.56267818513885,1.8447090919733011,2.094893521952192
ASIANPAINT,6.682514947207731,5.916206554373837,5.130388062335977,4.384588442166497,3.6287868034573743,2.819178132845915,1.8228715719392257,0.8500486233459386,0.049469101893232705,-0.7333402919642948
BALKRISIND,-2.255848243568526,-1.9156491065328103,-1.378399922637384,-0.8160396437442312,-0.16949135226310436,0.4606479878391705,1.0385453095971033,1.5967131489964732,2.0261721041837806,2.3750144195481058
HITECHGEAR,1.1246767435279952,0.5215316429122975,-0.03479046877027873,-0.6035982836447231,-1.2347267432634619,-1.7551470054874365,-2.3685536824185567,-3.197441532681289,-3.871531804799707,-4.595821332073008
KTKBANK,-1.0386709708163715,-1.2300564352081755,-1.3142728434018185,-1.311361698235606,-1.1363215850879873,-0.639106149976138,-0.14880169841639243,0.34292605041083485,0.6580843818110107,0.9518354410815449
METROPOLIS,-0.15787410890846434,-0.6044335614651486,-1.0058523174223055,-1.1047374022643475,-0.9808324670307903,-0.8349330047413351,-0.5592693217931588,-0.3834169930160623,-0.1883042541517497,-0.1366115585847735
MIDCAPETF,1.0618611812977439,0.8543613067024711,0.6783690848064196,0.4636608912415435,0.3588151349773986,0.370027752081418,0.42152582785074516,0.47132560611197777,0.4838016299588487,0.42173947640647197
PETRONET,-1.2085351168250653,-1.025680132690219,-0.9443816012447271,-0.8378326120903511,-0.588639866365657,-0.3546988269522678,-0.04138193093120291,0.2543036842365588,0.47238955518315506,0.6106163726453007
PHARMABEES,0.45996859935918244,0.31500895137559315,0.07503531073446089,-0.213588462692615,-0.44608976508587517,-0.5554232068962226,-0.6592572823778172,-0.7095951911584971,-0.7562395272951837,-0.7801701427850466
PTC,-5.768076464694455,-5.510104143995638,-5.061726894450459,-4.616724738675935,-4.052888677956683,-3.256654539183615,-2.358304145780188,-1.4705006157696212,-0.773716485178507,0.049386114405763494
TCS,-0.7994342623173161,-0.7702578531045993,-1.1211329474550251,-1.5298850950687646,-1.8681347800401897,-2.196586471054,-2.524593332118814,-2.9985581871781664,-3.5837853733005325,-4.275872004936018
TEGA,1.1246007357484327,0.6210476967881797,0.3115596176186702,-0.1029871877003584,-0.4293840355842338,-0.7870961981663264,-1.0916181075720879,-1.4323297281496714,-1.8304517602444286,-2.567094029326853
WIPRO,-0.5805775570395226,-0.990395319767215,-1.5830727001505205,-2.2896450930098227,-2.8712711547059775,-3.452968522844737,-4.037468560011781,-4.679054054054069,-5.4386642743784765,-6.431197308633553
