symbol,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-15,2025-12-16,2025-12-17,2025-12-18
AAT,-1.4905951892126867,-1.4313882962286657,-1.2974184769610997,-1.1755006366416358,-0.9280228236956949,-0.730293945273038,-0.5300993405812735,-0.3181691891211725
ADC,1.684098946812448,1.5622758169688227,1.416500446496594,1.3048547567655424,1.19237635552643,1.0321082312894156,0.9912328226430666,0.9263372191873627
API,-4.887539721653822,-4.278135539752411,-3.6466827674013684,-2.7437910858701753,-1.7254169263743373,-0.655205000719147,0.29965178034139534,0.9114538765700307
APLE,-0.6380723307825246,-0.5259481383853181,-0.3075143144109984,-0.044193256596086576,0.3535992405158232,0.7144001103844854,1.1810386737081775,1.6278287053775542
BNPQY,-2.153881456115291,-1.643421870891475,-1.0103524108698088,-0.31945011780005445,0.4556237061126533,1.272752915335726,2.116428880589645,2.82032483267239
IUKP.L,0.18576023356824412,-0.14352440677366804,-0.41847874333586654,-0.575310595794016,-0.7001447904457869,-0.7670473797286864,-0.7471486183582676,-0.6482111476204622
IWDP.L,1.4380671677892138,1.2100100230812076,1.1053786542622248,1.0281098622418643,0.9507785994853003,0.8530639381885388,0.806271368947032,0.7295018445698795
LGEN.L,-0.8292517029442537,-0.8544423265907507,-0.7453456287775192,-0.5779715797673646,-0.3448296601756432,0.0076584110155642265,0.38412081818607224,0.754712347528472
RESI.L,-1.4129611018240074,-1.2360105095987028,-1.243040377304539,-1.187461894330691,-1.191063305678028,-1.1286393159182204,-0.9550002971883387,-0.8352153945453392
SUPR.L,0.8440061276598249,0.6145806983666636,0.4320317460832993,0.35915096945975333,0.2844421676774944,0.25448970475424654,0.34901819507265563,0.46294101680566097
