,1MHLP,1MHLP,1MHLP,1WHLP,1WHLP,1WHLP,1YHLP,1YHLP,1YHLP,3MHLP,3MHLP,3MHLP,52WHLP,52WHLP,52WHLP,52WH_P,52WH_P,52WH_P,52WL_P,52WL_P,52WL_P,6MHLP,6MHLP,6MHLP,SIG,SIG,SIG,SMA20_2_200P,SMA20_2_200P,SMA20_2_200P,close,close,close
symbol,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-24,77.19457013574656,19.25435369143977,100.0,33.45724907063185,0.0,100.0,,,,90.89595375722541,52.04661325564454,100.0,139.74935732647816,60.99602330528068,206.45161290322596,-9.96696478929982,20.81893572909468,-11.548882366222632,46.76846972792773,69.83059820010588,25.12346460681271,,,,0.0,0.0,0.0,,,,682.4,1604.05,494.05
2024-07-25,58.658008658008654,21.825192802056463,94.49294828744121,0.0,32.59740259740248,85.61403508771922,,,,86.1994219653179,55.70284049526579,95.1479289940828,135.57197943444731,62.15666327568666,197.91883454734662,-8.91950688905004,20.199427386711424,-10.623165500112895,45.37046994300462,71.1593435680254,24.08509560592629,,,,0.0,0.0,0.0,,,,675.9,1616.6,489.95
2024-07-26,81.38528138528135,19.904204364023457,100.0,67.96116504854349,36.62337662337698,100.0,,,,93.78612716763004,56.154406409322654,100.0,142.32005141388177,62.30000924812727,223.41311134235187,-10.611554266376606,20.122914404185995,-13.389026868367582,47.62877728788041,71.32345156167285,27.187539571989355,,,,0.0,0.0,0.0,,,,686.4,1618.15,502.2
2024-07-29,67.2077922077923,4.745269286753923,92.55447941888623,25.566343042071416,2.5974025974025974,82.74894810659191,,,,89.0534682080925,52.337946103423114,93.36211548839721,138.1105398457584,61.08850457782299,210.61394380853295,-9.556038997663375,20.76957251456215,-12.000451569202989,46.22002365845791,69.9364743250397,25.62998607065974,,,,0.0,0.0,0.0,,,,679.85,1605.05,496.05
2024-07-30,55.51948051948066,6.986634264884563,85.10895883777238,0.0,29.87012987012987,65.49789621318368,,,,85.15173410404627,55.396941005098284,86.72423097679437,134.64010282776354,62.05955793951725,197.81477627471392,-8.685843203609716,20.251258761970583,-10.611876270038383,45.058608452521796,71.0481736368449,24.07243256933011,,,,0.0,0.0,0.0,,,,674.45,1615.55,489.9
2024-07-31,67.42424242424255,7.1081409477521476,91.7070217917676,32.5443786982249,81.53310104529571,44.308943089431224,,,,89.12572254335264,55.45520757465402,92.6065839179709,138.1748071979435,62.07805419402571,209.1571279916755,-9.572153734590298,20.24138611906407,-11.842402348159867,46.24153134745673,71.06934886183166,25.45270355831328,,,,0.0,0.0,0.0,,,,679.95,1615.75,495.35
2024-08-01,32.90043290043297,21.111786148238135,89.7094430992736,0.0,100.0,30.894308943089495,,,,77.60115606936417,62.17042971595043,90.22988505747126,127.92416452442164,64.20974752612597,205.7232049947972,-7.001853194746603,19.10356402408925,-11.469857755701064,42.8110549521454,73.50979354155638,25.034823350639474,,,,0.0,0.0,0.0,,,,664.0,1638.8,493.7
2024-08-02,8.658008658008649,33.47509113001221,84.14043583535113,0.0,100.0,0.0,,,,69.50867052023118,68.09905316824472,84.94252873563222,120.72622107969153,66.09174142236198,196.14984391259122,-5.197002658931593,18.09902260835225,-10.43124858884625,40.40219378427787,75.66437268395978,23.86982398379131,,,,0.0,0.0,0.0,,,,652.8,1659.15,489.1
2024-08-05,0.0,7.1081409477521476,79.46768060836503,0.0,19.778188539741254,0.0,,,,57.47832369942194,55.45520757465402,81.3793103448276,110.02570694087406,62.07805419402571,189.69823100936537,-2.513898960599472,20.24138611906407,-9.731316324226693,36.821163565974835,71.06934886183166,23.08471571482841,,,,0.0,0.0,0.0,,,,636.15,1615.75,486.0
2024-08-06,0.0,0.0,79.84790874524718,0.0,0.0,2.985074626865781,,,,49.81936416184967,49.3726379440665,81.72413793103452,103.2133676092545,60.73245167853511,190.32258064516145,-0.8057368463459835,20.959620890512387,-9.799051704673749,34.541348532100216,69.52885124404447,23.160693934405465,,,,0.0,0.0,0.0,,,,625.55,1601.2,486.3
2024-08-07,25.5579553635709,13.3174081815467,87.7955271565495,32.62867647058818,38.48144952545287,71.122994652406,,,,62.644508670520196,56.11489040060466,89.02298850574711,114.62082262210798,62.794784056228615,203.53798126951102,-3.6661026508742247,19.85882120643696,-11.232783924136374,38.35896332939025,71.88988883006881,24.76889958211978,,,,0.0,0.0,0.0,,,,643.3,1623.5,492.65
2024-08-08,18.646508279337706,24.783517467900857,90.36222509702459,23.80514705882357,71.61345987920615,93.58288770053453,,,,59.17630057803468,61.91987906273619,91.43678160919542,111.53598971722367,64.57042448904097,207.9084287200834,-2.892595278382088,18.91104748741238,-11.706931587265753,37.32659425744704,73.92271042879831,25.300747119159166,,,,0.0,0.0,0.0,,,,638.5,1642.7,494.75
2024-08-09,9.287257019438504,29.262466407882943,91.84993531694695,16.775032509753025,84.555651423641,100.0,,,,54.47976878612716,64.1874527588813,92.75862068965516,107.35861182519284,65.2640340331083,210.30176899063486,-1.8451373781323093,18.5408233784184,-11.966583878979455,35.928594472523926,74.71678136580202,25.591996960871207,,,,0.0,0.0,0.0,,,,632.0,1650.2,495.9
2024-08-12,14.254859611231224,35.17467900865921,90.0912646675359,36.330275229358136,100.0,86.86868686868729,,,,56.97254335260118,67.18065003779284,91.26436781609199,109.57583547557847,66.17959863127716,207.59625390218542,-2.4010958021110453,18.052127554546356,-11.673063897042232,36.67060974298313,75.7649550026469,25.262758009370646,,,,0.0,0.0,0.0,,,,635.45,1660.1,494.6
2024-08-13,0.0,1.1943863839952222,84.09387222946546,0.0,3.3955857385399058,40.4040404040405,,,,48.98843930635836,49.97732426303854,85.97701149425289,102.47429305912598,60.91741422361972,198.02289281997935,-0.6204173716864109,20.860894461447323,-10.634454730187407,34.294010108613826,69.74060349391212,24.09775864252247,,,,0.0,0.0,0.0,,,,624.4,1603.2,490.0
2024-08-14,0.0,3.9414750671841787,86.46820027063599,0.0,11.205432937181534,61.458333333333314,,,,48.12138728323701,51.36810279667419,88.50574712643679,101.70308483290493,61.34282807731434,202.601456815817,-0.4270405285633859,20.63382367459769,-11.131180853465796,34.03591784062804,70.22763366860772,24.6549322527542,,,,0.0,0.0,0.0,,,,623.2,1607.8,492.2
2024-08-16,25.385179750550197,24.53354505756241,100.0,86.0696517412937,50.79086115992958,100.0,,,,60.621387283236984,58.715041572184376,100.0,112.82133676092548,63.59012300009248,224.3496357960459,-3.214890016920481,19.434297561457207,-13.49062993903816,37.756748037423385,72.80042350449972,27.301506901354934,,,,0.0,0.0,0.0,,,,640.5,1632.1,502.65
2024-08-19,15.407190022010276,51.52801358234292,98.26086956521742,60.693641618497274,49.824253075571136,90.51383399209494,,,,55.70809248554915,58.54875283446708,98.6277873070326,108.45115681233939,63.53925830019421,221.85223725286173,-2.1190879058899514,19.461447329450092,-13.219688417249948,36.294225185503834,72.74219163578613,26.997594023046716,,,,0.0,0.0,0.0,,,,633.7,1631.55,501.45
2024-08-20,4.768892149669847,61.96943972835328,93.48010160880615,18.786127167630106,60.63268892794391,69.56521739130457,,,,50.46965317919078,60.408163265306115,95.59748427672959,103.79177377892037,64.10801812632943,216.33714880333005,-0.9507694786882752,19.15786356007503,-12.62135922330098,34.734917733089596,73.39332980412917,26.326453083449408,,,,0.0,0.0,0.0,,,,626.45,1637.7,498.8
2024-08-21,8.877476155539188,41.76570458404069,100.0,34.97109826589578,39.71880492091382,100.0,,,,52.492774566473976,56.81027966742248,100.0,105.59125964010285,63.00749098307593,230.072840790843,-1.4019821126420184,19.745285813012146,-14.111537593136148,35.33713302505646,72.13340391741662,27.9979739141446,,,,0.0,0.0,0.0,,,,629.25,1625.8,505.4
2024-08-22,12.619222303741617,51.103565365025425,98.42446709916595,49.71098265895914,81.44927536231857,94.4805194805197,,,,54.3352601156069,58.47316704459558,99.0576496674058,107.23007712082261,63.51613798205863,228.30385015608758,-1.8129079042784628,19.47378813308323,-13.919620681869505,35.885579094526285,72.71572260455267,27.78270229200962,,,,0.0,0.0,0.0,,,,631.8,1631.3,504.55
2024-08-23,9.317681584739498,40.49235993208822,100.0,33.647398843930596,57.69230769230752,100.0,,,,52.709537572254334,56.583522297807974,100.0,105.78406169665814,62.93813002866919,230.90530697190448,-1.4503263234227795,19.782308223911542,-14.201851433732227,35.40165609205292,72.05399682371625,28.099278206914015,,,,0.0,0.0,0.0,,,,629.55,1625.05,505.8
2024-08-26,6.529713866470923,65.78947368421068,99.78609625668444,26.21951219512153,100.0,98.57142857142824,,,,51.33670520231212,61.08843537414964,99.88962472406179,104.56298200514141,64.31610098954962,230.69719042663905,-1.1441463218113002,19.046796327376835,-14.179272973583204,34.99301000107538,73.63155108523029,28.073952133721658,,,,0.0,0.0,0.0,,,,627.65,1639.95,505.7
2024-08-27,1.834189288334557,62.054329371816706,87.73584905660381,0.0,85.23489932885884,25.71428571428588,,,,49.024566473988465,60.4232804232804,94.26048565121414,102.50642673521857,64.11264218995653,220.08324661810636,-0.6284747401498818,19.155395399348404,-13.027771505983301,34.30476395311325,73.39862361037586,26.782322400911735,,,,0.0,0.0,0.0,,,,624.45,1637.75,500.6
2024-08-28,0.0,60.95076400679108,78.88198757763976,0.0,80.8724832214757,0.0,,,,43.2080924855491,60.22675736961446,90.61810154525386,97.33290488431878,64.05252936280402,213.2154006243498,0.6687615824671627,19.187481488794553,-12.282682321065712,32.57339498870846,73.32980412916886,25.94656198556413,,,,0.0,0.0,0.0,,,,616.4,1637.1,497.3
2024-08-29,0.0,63.41256366723259,98.21656050955417,0.0,90.60402684563704,91.76470588235307,,,,40.390173410404614,60.665154950869194,99.22737306843268,94.8264781491003,64.18662720799037,229.44849115504704,1.297236322617026,19.11590482772238,-14.043802212689105,31.734595117754598,73.48332451032292,27.921995694567553,,,,0.0,0.0,0.0,,,,612.5,1638.55,505.1
2024-08-30,5.770450221940334,60.611205432937396,90.06369426751584,21.56398104265379,79.53020134228231,54.117647058823124,,,,43.677745664739845,60.16628873771731,95.69536423841056,97.75064267352185,64.03403310829559,222.78876170655576,0.5640157924421885,19.19735413170105,-13.321291487920526,32.71319496720077,73.30862890418211,27.111561352412295,,,,0.0,0.0,0.0,,,,617.05,1636.9,501.9
2024-09-02,10.019023462270102,52.16468590831934,100.0,37.44075829383872,39.765100671141155,100.0,,,,46.09826589595373,58.66213151927437,100.0,99.90359897172239,63.573938777397586,239.7502601456818,0.024172105390375842,19.44293612400039,-15.161435990065486,33.433702548661145,72.78189518263633,29.175636317588953,,,,0.0,0.0,0.0,,,,620.4,1631.9250000000002,510.05
2024-09-03,7.171853856562864,61.375212224108566,97.29729729729716,34.98349834983473,89.65517241379263,94.90196078431346,,,,44.21965317919071,60.30234315948596,99.31470743278858,98.23264781491002,64.0756496809396,238.39750260145695,0.4431552654902909,19.17514068516142,-15.014675999096863,32.87450263469189,73.35627316040232,29.01101684183866,,,,0.0,0.0,0.0,,,,617.8,1637.35,509.4
2024-09-04,19.756427604871483,68.93039049235993,84.61538461538467,100.0,100.0,70.98039215686283,,,,50.93930635838151,61.64777021919875,96.09910384818136,104.20951156812343,64.4871913437529,232.04994797086388,-1.0555152687132494,18.95547438049166,-14.32603296455183,34.8747177115819,73.82742191635786,28.23857160947195,,,,0.0,0.0,0.0,,,,627.1,1641.8,506.35
2024-09-05,26.18403247631939,75.12733446519542,100.0,100.0,100.0,100.0,,,,54.371387283237006,62.75132275132273,100.0,107.2622107969152,64.82474798853232,242.14360041623326,-1.8209652727419336,18.77529864744792,-15.421088281779186,35.89633293902571,74.21386977236634,29.46688615930099,69.127352725495,,,0.0,0.0,0.0,,,,631.85,1645.45,511.2
2024-09-06,15.937731653076343,60.69609507640082,62.30158730158728,55.55555555555549,54.054054054054056,0.0,,,,48.15751445086705,60.1814058956916,90.10416666666666,101.73521850899745,64.0386571719227,222.3725286160251,-0.4350978970268384,19.194885970974426,-13.276134567622492,34.046671685127436,73.3139227104288,27.060909206027596,64.9230017110731,,91.19146963375057,0.0,0.0,0.0,,,,623.25,1636.95,501.7
2024-09-09,26.16753150481833,76.91001697792879,100.0,88.51351351351326,100.0,100.0,,,,53.14306358381501,63.06878306878304,100.0,106.16966580976866,64.92185332470174,243.2882414151927,-1.547014744984292,18.723467272188763,-15.545269812598786,35.530702226045804,74.32503970354685,29.606179561858927,66.08263598326359,,100.0,0.0,0.0,0.0,,,,630.15,1646.5,511.75
2024-09-10,21.571534469977678,83.44651952461795,100.0,65.83629893238403,100.0,100.0,,,,50.9031791907514,64.23280423280417,100.0,104.17737789203085,65.27790622398963,247.13839750260166,-1.0474579002497784,18.533418896238526,-15.962971325355621,34.863963867082475,74.73266278454209,30.074711915917433,64.46129707112969,,100.0,0.0,0.0,0.0,,,,627.05,1650.35,513.6
2024-09-11,20.388349514563107,72.49575551782706,100.0,37.01067615658377,51.86567164179191,100.0,,,,47.97687861271675,62.28269085411943,100.0,101.57455012853474,64.68140201609175,248.6992715920918,-0.3948110547095392,18.851811629973337,-16.132309776473257,33.99290246263039,74.0497617787189,30.264657464860072,62.035328236224615,67.56370254810193,100.0,0.0,0.0,0.0,,,,623.0,1643.9,514.35
2024-09-12,38.833746898263016,100.0,100.0,58.19209039547982,100.0,100.0,,,,51.69797687861269,69.14588057445195,100.0,104.88431876606685,66.78072690280217,259.4172736732572,-1.2247200064458985,17.731266660084906,-17.29510047414767,35.10054844606947,76.45314981471677,31.56895023426617,63.01521438450898,73.46593863754546,100.0,0.0,0.0,0.0,,,,628.15,1666.6,519.5
2024-09-13,55.51948051948068,99.00611620795128,83.13432835820902,74.57627118644075,97.80775716694818,68.25842696629229,,,,52.745664739884404,68.94935752078608,94.58293384467883,105.81619537275068,66.72061407564969,247.65868886576507,-1.4583836918862412,17.763352749531045,-16.01941747572817,35.41240993655232,76.3843303335098,30.138027098898313,63.81742738589213,73.29693187727509,95.13560051657342,0.0,0.0,0.0,,,,629.6,1665.95,513.85
2024-09-16,48.051948051947974,100.0,74.92537313432842,60.13986013985969,100.0,52.808988764045104,,,,51.08381502890169,70.46107331821617,91.94630872483224,104.33804627249357,67.18302043836124,241.93548387096797,-1.0877447425670776,17.516536676868395,-15.398509821630176,34.917733089579514,76.91371095817894,29.441560086108648,61.19231871596445,74.59698387935518,92.76797244941888,0.0,0.0,0.0,,,,627.3,1670.95,511.1
2024-09-17,34.09090909090914,96.82656826568252,64.60843373493975,0.0,92.05175600739337,0.0,,,,47.97687861271675,69.75617143722546,88.73441994247364,101.57455012853474,66.98418570239527,234.9635796045787,-0.3948110547095392,17.622667588113337,-14.642131406638073,33.99290246263039,76.6860772895712,28.593136634164868,58.72742906276871,74.03796151846072,89.88377098579423,0.0,0.0,0.0,,,,623.0,1668.8,507.75
2024-09-18,27.142857142857224,100.0,58.81355932203397,0.0,100.0,0.0,,,,45.88150289017342,77.63137967590485,88.35091083413234,99.71079691516714,69.38869878849533,234.13111342351738,0.07251631617112751,16.33922401026755,-14.551817566042008,33.3691794816647,79.43885653785071,28.49183234139547,57.06506162224135,80.79823192927714,89.53938872148086,0.0,0.0,0.0,,,,620.1,1694.8,507.35
2024-09-19,0.0,100.0,61.86440677966102,0.0,100.0,7.407407407407233,,,,37.42774566473986,81.78100863243978,89.21380632790029,92.19151670951157,70.65569222232499,236.0041623309055,1.957940536620736,15.662947971171882,-14.755023707383163,30.852779868803093,80.88935944944416,28.719767000126623,50.35826884494124,84.36037441497658,90.31424881618597,0.0,0.0,0.0,,,,608.4,1708.5,508.25
2024-09-20,25.38940809968838,100.0,82.71186440677958,38.443396226414905,100.0,58.02469135802443,,,,43.31647398843926,91.14087461675004,95.11025886864812,97.42930591259639,73.67982983445853,248.8033298647244,0.6445894770767868,14.048770855958137,-16.143599006547753,32.60565652220669,84.35150873478031,30.277320501456234,55.03009458297505,92.86271450858034,95.60912613000428,0.0,0.0,0.0,,,,616.55,1741.2,514.4
2024-09-23,42.523364485981205,100.0,91.35593220338998,64.38679245282995,100.0,100.0,,,,47.290462427745624,97.1437792480232,97.5551294343241,100.96401028277636,75.3999815037455,254.11030176899092,-0.24172105390379506,13.130615065653076,-16.719349740347724,33.78857941714163,86.32080465854949,30.923135367861214,58.18286041845799,97.69890795631821,97.8045630650022,0.0,0.0,0.0,,,,622.05,1759.8,516.95
2024-09-24,30.841121495327013,100.0,85.59322033898306,52.38095238095233,100.0,82.29166666666623,,,,44.58092485549129,99.80635791512017,95.92521572387345,98.55398457583547,76.16295200221955,250.5723204994799,0.36258158085569253,12.7233685457597,-16.335515917814412,32.98204107968598,87.19428268925357,30.492592123591226,56.033247348810534,99.84399375975035,96.34093844167026,0.0,0.0,0.0,,,,618.3,1768.05,515.25
2024-09-25,23.83177570093449,100.0,92.85714285714269,52.39726027397237,100.0,100.0,,,,42.95520231213869,100.0,98.13039309683602,97.10796915167094,77.18487006381207,255.35900104058285,0.7251631617113851,12.177905025175242,-16.85482050124181,32.498118077212595,88.36421386977236,31.075091807015305,54.74347950702205,100.0,98.3211364614722,0.0,0.0,0.0,,,,616.05,1779.1,517.55
2024-09-26,66.20553359683777,100.0,100.0,100.0,100.0,100.0,,,,49.53034682080922,100.0,100.0,102.95629820051415,77.58716359937114,266.18106139438106,-0.7412778986383085,11.963175041958728,-18.02890042899075,34.455317776104955,88.82477501323453,32.392047613017596,59.95987388936658,100.0,100.0,0.0,0.0,0.0,,,,625.15,1783.45,522.75
2024-09-27,100.0,80.55555555555559,99.80353634577621,100.0,58.90593729152776,99.65517241379341,,,,55.924855491329474,89.74358974358975,99.95350999535104,108.64395886889464,74.73874040506799,266.0770031217485,-2.167432116670703,13.48356204956066,-18.01761119891625,36.35874825250027,85.56379036527264,32.37938457642143,65.0329607337346,92.28843264897347,99.95812395309886,0.0,0.0,0.0,,,,634.0,1752.65,522.7
2024-09-30,94.33593749999983,67.55050505050502,81.9253438113948,91.92200557103041,0.0,44.91017964071844,,,,54.87716763005777,82.88378288378286,95.72291957229193,107.7120822622108,72.83362619069639,256.6077003121749,-1.9337684312303605,14.500444268930792,-16.990291262135923,36.046886762017415,83.38274219163578,31.22704824616942,64.20177701347089,87.13069604406608,96.1474036850921,0.0,0.0,0.0,,,,632.55,1732.05,518.15
2024-10-01,93.94531250000017,63.857323232323246,74.26326129666029,91.36490250696406,0.0,12.666666666667274,,,,54.80491329479771,80.93573093573093,93.90980939098098,107.64781491002577,72.29261074632389,252.54942767950078,-1.9176536943034554,14.789219073946091,-16.550011289230092,36.02537907301861,82.7633668607729,30.733189818918582,64.14445399828035,85.66599899849776,94.51423785594643,0.0,0.0,0.0,,,,632.45,1726.2,516.2
2024-10-03,35.351562500000234,35.95328282828284,60.70726915520627,7.79944289693642,0.0,0.0,,,,43.966763005780365,66.2171162171162,90.70199907019992,98.00771208226226,68.20493849995376,245.36940686784615,0.4995568447344951,16.971073156283936,-15.771054414088963,32.79922572319606,78.08364213869773,29.85944029378244,55.546001719690494,74.59939909864796,91.62479061976549,0.0,0.0,0.0,,,,617.45,1682.0,512.75
2024-10-04,8.984375000000258,19.616613418530378,24.557956777996083,0.0,0.0,0.0,,,,39.08959537572257,58.108558108558114,82.14783821478383,93.6696658097687,65.95301951354851,226.22268470343408,1.5873015873015726,18.173067430151047,-13.693836080379326,31.347456715775902,75.50555849655903,27.529441560086106,51.676698194325056,68.50275413119682,83.91959798994975,0.0,0.0,0.0,1.9425951618924926,,,610.7,1657.65,503.55
2024-10-07,0.0,0.0,50.68762278978382,0.0,0.0,34.63541666666657,,,,24.385838150289022,44.8384948384948,88.33100883310088,80.59125964010286,62.267640802737446,240.06243496357976,4.866650551929729,20.140191529272386,-15.195303680289008,26.97064200451662,71.286394917946,29.213625427377476,38.74743927421717,58.52528793189783,89.48911222780568,0.0,0.0,0.0,1.6170236417218198,,13.353262341068369,590.35,1617.8,510.2
2024-10-08,36.76975945017173,20.072441895562925,41.84675834970523,36.76975945017173,24.65702632554688,22.97650130548287,,,,35.982658959537545,55.910755910755874,86.23895862389585,90.90616966580978,65.34264311476926,235.3798126951094,2.2802352751591295,18.49886464606575,-14.687288326936107,30.422626088826753,74.80677607199576,28.643788780549567,47.86701971167991,66.85027541311966,87.60469011725291,0.0,0.0,0.0,1.3268703286186594,,13.24103930257587,606.4,1651.05,507.95
2024-10-09,40.32073310423833,9.26652580742537,0.0,41.70616113744088,13.435448577680646,0.0,,,,37.10260115606939,49.95004995004996,71.1297071129707,91.90231362467873,63.68722833626192,201.56087408949023,2.030456852791864,19.382466186198037,-11.018288552720708,30.755995268308432,72.91159343568026,24.52830188679244,48.77905266254785,62.36855282924388,73.99497487437185,0.0,0.0,0.0,1.0850147860137955,,12.955337345581233,607.95,1633.15,491.7
2024-10-10,0.0,26.9242378508905,1.1272141706925043,0.0,41.14391143911448,1.428571428571518,,,,20.70086705202311,59.6903096903097,71.45513714551373,77.31362467866326,66.39230555812449,202.289281997919,5.688502135202636,17.938592161121527,-11.097313163242276,25.873749865576944,76.00847008999472,24.616943142965678,35.42218299499854,69.69203805708565,74.28810720268008,0.0,0.0,0.0,0.7100889873832484,8.624987787644866,12.65869205152152,585.25,1662.4,492.05
2024-10-11,0.0,20.042257772411727,0.0,0.0,51.71339563862932,0.0,,,,0.0,42.82322469242391,67.87540678754067,77.28149100257075,65.33801905114215,194.27679500520304,5.696559503666088,18.501332806792377,-10.228042447505082,25.86299602107755,74.80148226574907,23.641889325060138,34.467323187108335,66.83775663495243,71.06365159128977,0.0,0.0,0.0,0.2945982711958085,8.586083956957745,12.26855992659747,585.2,1651.0,488.2
2024-10-14,7.581967213114621,42.43887715061872,25.325615050651223,14.50980392156836,100.0,39.77272727272727,,,,3.3697632058287184,57.38547486033514,74.98788172564225,79.65938303341903,68.76907426246184,212.48699271592108,5.100314237370072,16.669957547635505,-12.203657710544144,26.658780514033765,78.72948650079407,25.857920729390898,24.2142857142857,76.12669003505255,78.39195979899496,-1.0,0.0,0.0,-0.09556317328367006,8.662084887713412,12.031033204119995,588.9,1688.1,496.95
2024-10-15,10.553278688524554,40.02414729852093,29.956584659913226,22.63736263736254,94.31009957325746,47.04545454545465,,,,4.690346083788688,55.277965338735044,76.5390208434319,80.59125964010286,68.39914917229261,215.81685744016664,4.866650551929729,16.867410405765625,-12.564913072928436,26.97064200451662,78.30598200105875,26.263137900468532,25.250000000000018,75.12518778167248,79.73199329983251,0.0,0.0,0.0,-0.4581505756485589,8.71141816621086,11.841135700255395,590.35,1684.1,498.55
2024-10-16,7.8893442622949035,49.50196196800481,14.471780028943556,16.923076923076525,100.0,25.31645569620253,,,,3.5063752276866214,62.3452622102183,71.3523994183228,79.75578406169666,69.85110515120688,204.68262226847048,5.076142131979696,16.092407937604897,-11.356965454955976,26.691042047531987,79.96823716251986,24.908192984677715,24.321428571428537,79.05608412618926,75.25125628140702,0.0,0.0,0.0,-0.7894741123093321,8.813699351531618,11.636791389763792,589.05,1699.8,493.2
2024-10-17,0.0,33.41382432840332,2.0260492040520646,0.0,60.01500375093786,6.763285024154466,,,,0.0,49.554081865995926,67.18371303926318,68.31619537275067,67.38647923795432,195.73361082206046,7.944565304971389,17.407937604896826,-10.386091668548206,22.862673405742555,77.14663843303336,23.819171837406596,11.607142857142858,72.38357536304459,71.64991624790618,0.0,0.0,0.0,-1.216503069006181,8.753224155970573,11.403584935314418,571.25,1673.15,488.9
2024-10-18,4.3027888446215865,38.66586175671592,0.0,14.136125654450481,63.21721311475397,0.0,,,,2.1818181818182185,51.457238413760074,65.05089675230245,70.05141388174813,68.19106630907241,191.1550468262228,7.509467407944551,16.97847763846382,-9.889365545269815,23.443381008710627,78.06776071995763,23.261998227174864,13.535714285714317,74.56184276414619,69.8073701842546,0.0,0.0,0.0,-1.531100789611034,8.674096208429624,11.136688023082936,573.95,1681.85,486.7
2024-10-21,1.035856573705143,66.94838514941142,0.0,3.403141361256421,100.0,0.0,,,,0.5252525252525069,72.98963986186483,62.094037809015965,68.73393316195373,72.52381392767965,184.80749219562964,7.839819514946416,14.665811037614764,-9.20072251072477,23.00247338423486,83.02805717310747,22.489552994808143,12.071428571428555,86.2919379068603,67.25293132328306,0.0,0.0,0.0,-1.922583098756353,8.614813484222514,10.779827852328717,571.9,1728.7,483.65
2024-10-22,0.0,58.40627829761542,0.0,0.0,74.52745274527435,0.0,,,,0.0,63.06620209059227,60.30053320407174,60.12210796915169,71.21520392120595,180.95733610822074,9.999194263153647,15.364300523250074,-8.783020997967947,20.120443058393377,81.5299100052938,22.021020640749647,2.5,82.74912368552828,65.7035175879397,0.0,0.0,0.0,-2.4461789043325357,8.462102303416277,10.379792163597708,558.5,1714.55,481.8
2024-10-23,0.0,71.23453063688497,0.0,0.0,100.0,0.0,,,,0.0,73.85459533607677,58.89481337857491,58.419023136246814,73.18043096273004,177.93964620187322,10.426234791717015,14.315332214433804,-8.455633325807192,19.55048929992473,83.77977766013764,21.653792579460553,0.0,88.0696044066099,64.4891122278057,0.0,0.0,0.0,-2.9642686378355076,8.340579280990237,9.992690110669836,555.85,1735.8,480.35
2024-10-24,3.9027511196416578,79.59553274977365,0.0,9.18674698795169,100.0,0.0,,,,2.1918792669780487,81.45404663923185,50.508967523024694,60.379177377892034,74.46129658744105,159.93756503642047,9.934735315445971,13.631651693158254,-6.502596522917139,20.20647381438864,85.24616199047117,19.46308724832214,2.1918792669780487,91.53730595893842,57.24455611390283,0.0,0.0,0.0,-3.4511104531610446,8.216774428296809,9.494723810873339,558.9,1749.65,471.7
2024-10-25,0.0,75.82251735587086,20.763956904995144,0.0,91.83006535947712,61.62790697674436,,,,0.0,78.02469135802471,60.785264178381006,56.3946015424165,73.88328863405161,181.9979188345475,10.93384900491498,13.940171783986566,-8.895913298713037,18.872997096462,84.58443620963475,22.147651006711406,0.0,89.97245868803206,66.12227805695142,0.0,0.0,0.0,-4.0610408800268605,8.056904248450417,9.040394443608442,552.7,1743.4,482.3
2024-10-28,20.541205412054047,70.2686386960459,24.387855044074406,78.58823529411733,77.21238938053096,82.99999999999993,,,,11.735769501054067,72.97668038408779,62.57876878332522,67.12724935732649,73.03246092666235,185.8480749219564,8.242687938119406,14.394313357685848,-9.313614811469858,22.464781159264437,83.61037586024352,22.616183360769902,11.735769501054067,87.66900350525789,67.67169179229478,0.0,0.0,0.0,-4.619160191069367,7.971075519078818,8.594731030650635,569.4,1734.2,484.15
2024-10-29,27.42927429274289,80.92363416842734,31.831537708129275,100.0,100.0,100.0,,,,15.671117357694984,82.66117969821666,66.2627241880756,70.72622107969154,74.66475538703412,193.75650364203963,7.340262670211901,13.523052621186693,-10.171596297132538,23.669211743198197,85.47908946532556,23.578574142079262,15.671117357694984,92.08813219829742,70.8542713567839,0.0,0.0,0.0,-5.11466950826245,7.998804137683625,8.23528120171155,575.0,1751.85,487.95
2024-10-30,33.21033210332105,70.5101116812556,38.883447600391804,100.0,53.75335120643426,100.0,,,,18.97399859451863,73.19615912208496,68.62745098039217,73.7467866323908,73.06945343567926,201.24869927159227,6.582870034646671,14.374568071872842,-10.984420862497187,24.68007312614261,83.65272631021703,24.490312777003922,18.97399859451863,87.76915373059586,73.86934673366835,0.0,0.0,0.0,-5.579021364229499,7.993425672109629,7.931185864017998,579.7,1734.6,491.55
