symbol,2026-01-07,2026-01-08,2026-01-09,2026-01-12,2026-01-13,2026-01-14,2026-01-16,2026-01-19,2026-01-20,2026-01-21
CIPLA,-0.8422662732102749,-0.9214759306319962,-1.0560616594011034,-1.213190151426585,-1.4009884965621313,-1.599978757768118,-1.9133858826203485,-2.2483032140771475,-2.6822031290196993,-3.114820917483704
DABUR,-0.3076837303951822,-0.1597579244409735,0.03025474695983184,0.302098870711418,0.5365651275449066,0.6963167539839894,0.8975658674264818,1.0922424868847977,1.1955119931682203,1.3986987646020859
DATAPATTNS,-0.25760904500339094,-0.17302174817670188,-0.265977796561728,-0.3937421789572169,-0.5829892932320653,-0.747768757564723,-0.7666544411906309,-0.9660977140662816,-1.6467434159838465,-2.4967901504077354
DRREDDY,1.6076240178118855,1.4289738338674993,1.1750186820958515,0.9041773884741888,0.5356624957738383,0.16378333495554306,-0.23525133525358807,-0.6929766036297207,-1.1461140203450193,-1.653740261648826
EIDPARRY,1.2432279547766056,0.7351748013294668,0.20121573151875508,-0.34687316656430867,-0.8908519624382173,-1.3828926131864685,-1.8574566004186988,-2.399357278363158,-2.898742541670668,-3.591281506478048
HITECHGEAR,0.7443427630281918,1.112354621491027,1.3625042024705123,1.6573504559546006,2.135517558271285,2.6245695604376107,3.0787091316863253,3.461137662150983,3.6818350927443455,3.5673468450100962
IFCI,-6.327656165389543,-6.174386309908284,-6.1433099367755695,-5.524728454724888,-4.788664701043529,-4.1365531555020505,-3.0424086341837118,-1.7890090191231969,-1.0289060475340674,-0.31938912241412726
JPPOWER,-0.5967676257073412,-1.0010186985915117,-1.4573972164722826,-2.007457874225458,-2.4777734503058233,-2.937577527573904,-3.45557181919191,-3.9814022189771454,-4.714490289089772,-5.453437027218244
MOIL,-1.8090711469732088,-1.4101269858137166,-1.1606819006165974,-1.0199231072764672,-0.9479710472455183,-0.6488139544930814,-0.351651743709816,-0.02357016512564623,0.12625297586191048,0.16283014501860274
MONTECARLO,8.170965376396653,7.509768349444472,6.70613902583993,5.840987935832043,4.824648750426042,3.9203467617759515,3.095645444847413,2.092267297661659,0.8662690306856614,-0.5221572019697991
MOTILALOFS,-0.6871673627710873,-0.8452864620545845,-1.1021531686541741,-1.5909654433938314,-1.750241070285592,-1.730668127116893,-1.7601979873324212,-2.1172930010919897,-2.539300686112585,-3.278061356375005
NTPC,-2.45613671150911,-2.0855829382551594,-1.8598334393426674,-1.6421525368676007,-1.4064447213815232,-0.9850751361813147,-0.6047135159517258,-0.21297120807360426,0.08408993243862034,0.3678148974312288
PGINVIT,1.7118512175434295,1.565118651308681,1.3641824378088303,1.1921761180652601,1.0368602079727391,0.9155857398229592,0.8153587450792362,0.7307326461395937,0.8236564049481306,0.9666548912471892
TCS,0.42555505661513066,0.5063717915828568,0.5964435517952228,0.6911183945503728,0.8070183454091188,0.8591558343887264,0.9044213968804887,0.783183504157673,0.5732600042935373,0.30282189992815994
