symbol,2025-12-18,2025-12-19,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-29,2025-12-30,2025-12-31,2026-01-01
CHOLAHLDNG,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COALINDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DABUR,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
HITECHGEAR,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
TCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTKPRESTIG,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
