symbol,2025-12-29,2025-12-30,2025-12-31,2026-01-01,2026-01-02,2026-01-05,2026-01-06,2026-01-07,2026-01-08,2026-01-09
ABSLAMC,-1.613482215111103,-1.1362622589106979,-0.7660889780563644,-0.1447508041439766,0.39825006799074647,1.0529693293413762,1.6919038652079326,2.30402455796344,2.750142084855216,3.037433279422953
CHOLAHLDNG,-0.3402837343207187,-0.5831915227696208,-0.8032643275270784,-0.8833072311243015,-0.9826162687582528,-1.0695081087900424,-1.0484397197695945,-1.2542692861084364,-1.4636053033472889,-1.799554961678725
CIPLA,-0.6483527046627597,-0.7645567967546414,-0.8006740575210326,-0.8368273928553309,-0.8740177229266008,-0.8809560022944675,-0.7818882170398154,-0.8422662732102598,-0.9214759306319962,-1.0560616594011034
COALINDIA,-0.6804551992881368,-0.46632471237731243,-0.23477350920753245,0.07065036946668342,0.649300535595767,1.2191296119151174,1.8180135706799394,2.4556201234169848,2.983894637261659,3.398482144003688
DABUR,-0.49187491996008065,-0.6894860969167318,-0.7388222491726241,-0.7991118985858346,-0.6760449155653908,-0.5916511449545245,-0.4546966398655147,-0.3076837303951822,-0.1597579244409735,0.03025474695985447
DATAPATTNS,3.157024448069136,2.298757693636662,1.5848452276622134,0.8331307374387942,0.10446223830214729,-0.16742589392785534,-0.19214627320252758,-0.25760904500340825,-0.17302174817670188,-0.265977796561728
EIDPARRY,2.7645992200501683,2.66081529826826,2.4455066031747923,2.1869091897636204,1.914895559563401,1.633781052692786,1.4418050894851062,1.2432279547766056,0.7351748013294668,0.20121573151875508
HITECHGEAR,-1.070329908121659,-1.2790663265175635,-1.3714753426862987,-1.2760224627802406,-0.8638899814984703,-0.32016610093687364,0.29055044842356326,0.7443427630281751,1.1123546214910434,1.3625042024705123
ICIL,0.5982756955980596,0.1787634280291634,-0.4025499661743633,-0.9112585111947822,-1.545781648628894,-1.9108046392546179,-2.080284462111186,-2.402219615780365,-2.7151632745285847,-3.1194750673030267
JPPOWER,3.0097798750144893,2.4174034960765347,1.7527808134461735,1.1457810322748023,0.6502470826219554,0.20370495419452642,-0.1419236984472891,-0.596767625707361,-1.001018698591492,-1.4573972164722826
MOTILALOFS,2.5237189703379097,1.687118540442471,0.9487913457178507,0.3263349915241804,-0.13192762078284176,-0.4635462158370276,-0.5508296437518759,-0.6871673627710873,-0.8452864620545713,-1.102153168654161
TCS,-0.40397994716794744,-0.17881567438658502,-0.02395795240601663,0.09288924894665807,0.16420931306349199,0.18210184056238787,0.2492401488058993,0.4255550566151447,0.506371791582871,0.5964435517951945
