symbol,2025-12-16
ABBOTINDIA,0.0
ARE&M,0.0
CASTROLIND,0.0
HGS,0.0
PETRONET,0.0
JUBLFOOD,0.0
CAMS,0.4668560339736173
HDFCAMC,0.9639275557551211
PCBL,1.0333863275039388
BAJFINANCE,1.6429378531073444
JINDALPOLY,2.087170042971134
CROMPTON,2.2576361221779395
IRFC,2.4560424225509614
TATACHEM,2.541544477028348
TMPV,2.785326086956536
BIRLANU,3.351012536162
HDFCBANK,4.605567372607043
JINDALSAW,4.727589483687044
RVNL,5.265195509097914
GREAVESCOT,6.233087617803471
WHIRLPOOL,6.271059528266567
GULFPETRO,7.452229299363067
ASPINWALL,8.355398646660793
PPL,8.683370179317123
WSTCSTPAPR,9.944751381215482
BASML,12.10526315789474
PNBGILTS,13.582966226138026
ITC,14.25598335067632
AARTIIND,16.63626413717622
COSMOFIRST,21.692867440104344
OFSS,21.914409334180913
STOVEKRAFT,23.136758321273536
GNFC,23.780771017185295
RITES,24.08561365483608
MAITHANALL,24.73958333333334
IFCI,26.629766297662965
COCHINSHIP,29.252221230285265
BALKRISIND,29.389788293897855
TCS,29.828113962797254
NTPC,31.006006006005986
BALMLAWRIE,31.278143401454805
DMART,31.77114392956118
GAIL,32.28900255754476
NATCOPHARM,32.67040149393091
ONGC,32.802970034473624
GENUSPOWER,33.35225659948907
TTKPRESTIG,33.65495947510617
JPPOWER,34.22535211267606
MOIL,34.39459720212251
EXIDEIND,35.241123476417584
HITECHGEAR,36.58465569951958
RUBFILA,38.73744619799137
TITAGARH,39.726264726264716
GLAXO,39.982281586479495
ZYDUSLIFE,40.8637873754153
CIPLA,41.19756185012547
PTC,41.20610687022902
ICIL,43.50215002388916
DABUR,45.21224086870679
INFY,45.786647992530355
WIPRO,48.444444444444514
COALINDIA,50.83487940630801
MOTILALOFS,50.98449538666413
SMALLCAP,52.05078124999998
AMBUJACEM,53.8239074550129
METROPOLIS,56.58334447266411
CHOLAHLDNG,56.654259428330654
ICICIBANK,56.90685413005275
GULFOILLUB,57.81134856300662
ABSLAMC,58.31156107119529
IPCALAB,59.68393972804114
ITIETF,60.9132420091324
MONTECARLO,62.6733311834892
HDFCNIFIT,62.865221489161186
EIDPARRY,63.835140997830784
AUROPHARMA,66.17147707979623
SAIL,66.35346756152127
DATAPATTNS,66.4658748650338
KTKBANK,66.56280428432324
TECHM,68.5095884266009
DRREDDY,68.77729257641923
ICICIPRULI,70.50434782608697
INDIANB,70.73170731707317
CARTRADE,72.12613905050344
GLENMARK,72.54550250593512
CEATLTD,72.59853178528662
TATASTEEL,73.52180658507156
HCLTECH,75.88846364133406
TEGA,76.62771285475793
TMB,78.10444874274664
ASIANPAINT,78.76614060258251
BAJAJ-AUTO,79.99247660694974
PGINVIT,80.73770491803276
IRBINVIT,81.1916726489591
GESHIP,84.52483491243179
PHARMABEES,85.5882352941176
HEROMOTOCO,85.8612724854763
LGBBROSLTD,88.51540616246497
TATACONSUM,89.26278934059525
MANAPPURAM,89.31750741839761
MIDCAPETF,89.44099378881984
SOUTHBANK,89.54895489548956
CHOLAFIN,90.34653465346535
SGBN28VIII,90.36565813291956
IOC,90.97769579070938
HINDALCO,91.92121515606743
NIFTYETF,92.18483816013625
ADANIPORTS,93.40245051837888
EMBASSY,93.74678597140802
SETFGOLD,96.19326500732063
JSL,96.25041848008037
TVSMOTOR,96.46415721007475
GOLDIETF,96.4737354085603
GOLDBEES,96.51191969887077
GOLDETF,96.59310049282193
MARUTI,96.7644084934277
LT,97.2547319751481
MOGOLD,97.65739385065882
IDFCFIRSTB,98.67656552614586
MUTHOOTFIN,99.48896379254104
TITAN,99.61951064841728
HINDZINC,99.80620155038766
VEDL,100.0
HIL,
TATAMOTORS,
