symbol,2025-12-29
ARE&M,0.0
PCBL,0.0
CAMS,0.10957826416791018
WHIRLPOOL,0.3354453969437323
JINDALPOLY,0.9324009324009237
GLAXO,1.307515720131741
BAJFINANCE,1.6384180790960452
HGS,2.233531241164823
HDFCAMC,3.1634236600214876
HDFCBANK,4.365116063997045
TATACHEM,4.760975609756115
GULFPETRO,5.095541401273911
CROMPTON,5.496921723834651
JUBLFOOD,5.732292917166907
JINDALSAW,6.461830852074753
PPL,7.606648653074598
BASML,10.541310541310542
ASPINWALL,10.761550963547723
BIRLANU,11.280383430332078
CASTROLIND,11.894969946219568
PNBGILTS,14.586392559960826
STOVEKRAFT,15.321997105644003
ABBOTINDIA,15.858208955223882
ITC,16.129032258064534
OFSS,16.27535013431215
BALKRISIND,16.97206902686357
GREAVESCOT,17.27384363487515
COSMOFIRST,18.692936088419028
AARTIIND,19.62787303903687
WSTCSTPAPR,20.005815644082602
TMPV,20.652173913043534
PETRONET,24.10166520595968
TTKPRESTIG,25.12543419529137
NTPC,25.315315315315335
DMART,26.944259304732178
GNFC,27.011214041930764
GENUSPOWER,28.49843883054214
JPPOWER,28.732394366197184
ICIL,29.208472686733565
EXIDEIND,30.630630630630602
COCHINSHIP,35.72249414769101
ZYDUSLIFE,36.54485049833889
GAIL,36.76470588235293
DABUR,37.4136229022705
IFCI,37.51537515375152
BALMLAWRIE,38.10183581572567
PTC,38.649789029535874
CIPLA,39.18967371817856
MAITHANALL,39.50520833333332
RUBFILA,39.63414634146339
ONGC,39.72421108459291
RITES,42.03919443691865
IRFC,42.987551867219885
HITECHGEAR,45.8290872033775
TCS,46.1255081300813
ICICIBANK,48.54815864022662
RVNL,50.32907471931863
NATCOPHARM,51.697851697851725
MONTECARLO,52.04772653982586
CHOLAHLDNG,53.004588826571506
METROPOLIS,53.62919395802701
GULFOILLUB,54.789977892409766
MOTILALOFS,55.31247027489775
AMBUJACEM,56.00899742930595
SMALLCAP,56.54296874999998
IPCALAB,60.97023153252478
MOIL,64.64061746261459
PGINVIT,65.20947176684881
DRREDDY,65.75691411935948
ABSLAMC,65.85564990202482
EIDPARRY,69.18004338394792
CARTRADE,69.50134162216732
KTKBANK,69.89289191820835
HCLTECH,70.17495899398575
DATAPATTNS,70.45519122577713
HEROMOTOCO,72.54497095261426
EMBASSY,72.74265172340878
SAIL,73.48465951608881
INDIANB,73.55847404627895
CEATLTD,75.08720778882699
AUROPHARMA,75.50933786078096
TECHM,76.1803297073007
ASIANPAINT,76.91296030607366
GLENMARK,77.10366657873914
ITIETF,77.39032620922384
HDFCNIFIT,77.56264236902052
INFY,77.70291444688189
TATASTEEL,77.77969315635237
TEGA,78.07059384688766
WIPRO,78.11526479750778
SOUTHBANK,78.49284928492851
TMB,78.80077369439074
ICICIPRULI,79.7217391304348
LGBBROSLTD,80.20541549953316
TITAGARH,80.54400554400554
IOC,81.31812845882943
GESHIP,83.80706287683029
IRBINVIT,83.84781048097632
ADANIPORTS,84.06115823646458
BAJAJ-AUTO,84.24789580100625
COALINDIA,84.3979057591622
TMCV,84.70046082949307
CHOLAFIN,84.90361118653269
PHARMABEES,86.17647058823523
TVSMOTOR,90.87662556431506
HINDZINC,92.66238973536485
MIDCAPETF,92.75362318840577
MUTHOOTFIN,93.48157007719908
NIFTYETF,93.973594548552
JSL,94.57649815868767
LT,94.8369696094013
SGBN28VIII,95.54196053570016
GOLDETF,96.27158555729983
MANAPPURAM,96.53757373685559
VEDL,96.59288194444443
MARUTI,97.00367561531662
GOLDBEES,97.03772274936358
HINDALCO,97.46062359369978
IDFCFIRSTB,97.50462107208875
GOLDIETF,97.85522788203752
SETFGOLD,98.00950011309656
TATACONSUM,99.10523244504962
TITAN,99.17417043928161
MOGOLD,100.0
HIL,
TATAMOTORS,
