symbol,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-09,2026-02-10,2026-02-11,2026-02-12
ADC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AV.L,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
NVO,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
PG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QCOM,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULVR.L,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
