symbol,2026-02-17,2026-02-18,2026-02-19,2026-02-20,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-03-02
AARTIIND,0.6029831799428813,2.06301959124317,3.3619631601253315,4.5705115640924925,5.7556552327785955,6.911998098699769,8.170446762342214,9.211311547930212,10.17088857770573,10.94789914317804
CARTRADE,0.4542133032026697,-0.6938710807395627,-1.9325779103632768,-3.0007305791285845,-4.246681928564481,-5.62908558090432,-7.1507715475014235,-8.869508550859708,-10.576082335764795,-12.065594368833722
DABUR,1.1629394359790668,1.0776727167158011,0.8241788077051113,0.6916037450026916,0.6497253438257341,0.6297307449989851,0.6660149089575987,0.7868036054280331,0.8991456491904479,0.9530520844662115
DATAPATTNS,-4.332437417732369,-3.184495937733283,-2.173512154386857,-0.8520719729385959,0.3896684982415286,1.132239932504366,1.9328590044200684,2.833734609644601,4.053225421998705,5.119124890055965
DRREDDY,-1.6329843744404506,-1.190191163966071,-0.9853605058414384,-0.8563457548627871,-0.6319070153116034,-0.36017932349168175,-0.00706380601042124,0.3614843072489515,0.7661206199722761,1.179685554640946
HCLTECH,2.542614615622525,1.8946866272970955,1.1656695548562492,0.36754947379357905,-0.4970188693478419,-1.6231611994886086,-2.62578026097734,-3.5642025325307842,-4.369287386511251,-5.257433141764718
HDFCNIFIT,0.15632238645275348,-0.5374743366360015,-1.307789629625795,-2.1203606180617425,-3.0311749853535113,-4.139882851613774,-5.127399533141012,-6.079702706565648,-7.038110200174788,-8.01881880005416
ICICIBANK,-1.4421783829633117,-1.223400332543715,-1.055950970523513,-0.8539825910434982,-0.6992314015354854,-0.6155329365741558,-0.5419086867638033,-0.3498280460878476,-0.16790823156996995,-0.06526178396244925
ICIL,-3.0869877443125597,-1.866011971797044,-0.7511789343461067,0.5275457578084962,1.360599673421896,2.063544918710165,2.9822898948223564,3.7463729930144645,4.548474467755965,5.122547878379789
INFY,0.5171821261443824,-0.3079383838762851,-1.19181819799158,-2.1434377552318793,-3.203825486480691,-4.373319875035053,-5.488787682926322,-6.548803454016832,-7.619752533977148,-8.650244009449207
IRBINVIT,1.5570534086237353,1.4656954722156588,1.3409142121884032,1.2518778984510934,1.151932216827212,1.060161127534045,0.9959435387531399,0.9146967135416134,0.8490080799005373,0.7469211767566947
ITIETF,0.10148112637825124,-0.5795798077533892,-1.349990779091944,-2.1477482239223047,-3.051157778681321,-4.161768046267931,-5.14536132958896,-6.0936363022587665,-7.047054612983879,-8.00966526080296
METROPOLIS,-0.13686056505982608,-0.19770075557463399,-0.2139386174948636,-0.14357576482704654,0.08676029570236951,0.20510728838812123,0.3730667949778862,0.3465918040133114,0.28828636341712643,0.10907872405103798
MIDCAPETF,0.4991914824034013,0.6964148707728266,0.7518558179211257,0.9138321995464823,1.0391052589831065,1.075010645912428,1.1452455779663642,1.2525292762309221,1.4154999049696324,1.4645534627618046
NATCOPHARM,-4.557730877928709,-4.287405814848082,-4.0142234897721645,-3.716998429204786,-3.318534288657329,-2.6745711084239723,-1.817143863376243,-1.1257853978502317,-0.24788329553513483,0.42717366176050553
PGINVIT,0.6737103329557862,0.5278989403807431,0.2976555871126729,0.15331843601014772,0.002507708477804924,-0.13824580944091952,-0.29615112476966243,-0.3379905027282077,-0.3348762089880002,-0.42795571191422577
PHARMABEES,-0.5987390559888289,-0.4058412944618838,-0.32711052370724936,-0.1984183786950028,-0.05855857839143295,0.11641187357097041,0.40934476243267204,0.7209271135872123,1.0061494235190465,1.3059258803574887
TECHM,6.931163512767748,6.341513102587494,5.6787230908047075,4.9039473705421415,3.967503160113819,2.696111025753909,1.4627490326836368,0.31765225080463233,-0.7614839828851323,-1.906448062090305
