symbol,2026-02-17,2026-02-18,2026-02-19,2026-02-20,2026-02-23,2026-02-24,2026-02-25,2026-02-26,2026-02-27,2026-03-02
AARTIIND,0.6029831799428813,2.06301959124317,3.3619631601253315,4.5705115640924925,5.7556552327785955,6.911998098699769,8.170446762342214,9.211311547930212,10.17088857770573,10.94789914317804
CARTRADE,0.4542133032026697,-0.6938710807395627,-1.9325779103632768,-3.0007305791285845,-4.246681928564481,-5.62908558090434,-7.1507715475014235,-8.869508550859708,-10.576082335764776,-12.065594368833722
DABUR,1.1629394359790668,1.0776727167157787,0.8241788077051113,0.6916037450027028,0.6497253438257341,0.6297307449989628,0.6660149089575987,0.7868036054280443,0.8991456491904479,0.9530520844662003
DATAPATTNS,-4.332437417732369,-3.184495937733283,-2.173512154386857,-0.8520719729385959,0.3896684982415286,1.132239932504366,1.9328590044200684,2.833734609644601,4.053225421998705,5.119124890055965
DRREDDY,-1.6329843744404506,-1.190191163966071,-0.9853605058414384,-0.8563457548627871,-0.6319070153116034,-0.36017932349168175,-0.00706380601042124,0.3614843072489515,0.7661206199722761,1.179685554640946
HCLTECH,2.542614615622525,1.8946866272971101,1.1656695548562346,0.367549473793579,-0.4970188693478419,-1.6231611994886086,-2.625780260977326,-3.5642025325307842,-4.369287386511251,-5.257433141764718
HDFCNIFIT,0.15632238645275348,-0.5374743366360198,-1.3077896296257767,-2.120360618061706,-3.0311749853535113,-4.139882851613774,-5.1273995331410305,-6.079702706565648,-7.038110200174788,-8.01881880005416
ICICIBANK,-1.442178382963328,-1.2234003325437313,-1.0559509705235293,-0.8539825910434982,-0.6992314015355016,-0.6155329365741558,-0.5419086867638033,-0.34982804608784757,-0.16790823156996995,-0.06526178396243303
ICIL,-3.08698774431258,-1.866011971797044,-0.7511789343461268,0.5275457578084962,1.360599673421896,2.063544918710165,2.9822898948223564,3.7463729930144645,4.548474467755965,5.122547878379769
INFY,0.5171821261443824,-0.3079383838762851,-1.19181819799158,-2.1434377552318646,-3.203825486480677,-4.373319875035024,-5.488787682926307,-6.548803454016832,-7.619752533977161,-8.65024400944922
IRBINVIT,1.557053408623747,1.4656954722156588,1.3409142121884032,1.2518778984510934,1.151932216827212,1.060161127534045,0.9959435387531399,0.914696713541625,0.8490080799005139,0.7469211767566829
ITIETF,0.10148112637825124,-0.5795798077534068,-1.3499907790919614,-2.147748223922287,-3.051157778681321,-4.161768046267949,-5.145361329588942,-6.093636302258768,-7.047054612983879,-8.009665260802944
METROPOLIS,-0.13686056505982608,-0.19770075557463399,-0.2139386174948636,-0.14357576482704654,0.08676029570236951,0.20510728838812123,0.3730667949778862,0.3465918040133114,0.28828636341712643,0.10907872405103798
MIDCAPETF,0.4991914824033852,0.6964148707728266,0.7518558179211097,0.9138321995464823,1.0391052589830903,1.075010645912428,1.1452455779663642,1.2525292762309383,1.4154999049696486,1.4645534627617884
NATCOPHARM,-4.557730877928709,-4.28740581484807,-4.0142234897721645,-3.716998429204786,-3.318534288657329,-2.674571108424011,-1.8171438633762174,-1.125785397850283,-0.24788329553513483,0.42717366176050553
PGINVIT,0.6737103329557707,0.5278989403807275,0.2976555871126729,0.1533184360101322,0.0025077084778204186,-0.13824580944091952,-0.2961511247696624,-0.33799050272817677,-0.3348762089880002,-0.42795571191422577
PHARMABEES,-0.5987390559888445,-0.4058412944618526,-0.32711052370724936,-0.1984183786950028,-0.05855857839143295,0.11641187357097041,0.40934476243267204,0.7209271135872595,1.006149423519031,1.3059258803574887
