symbol,2026-02-13
ABBOTINDIA,0.0
HDFCBANK,0.0
INFY,0.0
WIPRO,0.0
TCS,0.0
OFSS,0.0
MOIL,0.0
IREDA,0.0
TATACHEM,0.46571382688294377
CAMS,1.2428113249281114
IRFC,1.7427385892116054
BAJFINANCE,1.9406779661016949
HDFCNIFIT,2.100840336134533
RITES,2.5298740445688392
ITC,3.2221805919820246
ITIETF,3.489932885906012
GAIL,4.2632759910247
RVNL,4.916763453348794
HGS,5.204974666052516
CASTROLIND,5.521739130434765
CIPLA,5.653409090909117
TTKPRESTIG,5.6965944272446105
COCHINSHIP,5.864892528147386
GREAVESCOT,5.976949879388914
ASPINWALL,6.607275426874554
PPL,7.636181551557635
GENUSPOWER,8.036253776435034
PNBGILTS,9.133611691022962
ARE&M,9.212454212454201
HDFCAMC,11.076452069433614
STOVEKRAFT,11.673586713510065
JPPOWER,12.223016440314503
NATCOPHARM,12.76068552550072
MONTECARLO,14.06330196749359
BALMLAWRIE,17.64289756649689
CHOLAHLDNG,17.73727896066401
AMBUJACEM,17.938311688311718
SMALLCAP,17.971758664955054
GNFC,18.01367108966625
EXIDEIND,18.202348690153592
WHIRLPOOL,18.552709946396664
JUBLFOOD,19.281256724768674
GULFPETRO,19.460300985988567
HCLTECH,19.757609921082327
EIDPARRY,21.439656201504107
ASIANPAINT,21.550488599348547
PCBL,23.820417500714893
WSTCSTPAPR,23.96339719759793
BASML,24.046541693600506
CARTRADE,24.251394739838325
DMART,24.308983218163863
COSMOFIRST,24.406512228358327
JINDALPOLY,26.304220398593202
GLAXO,26.960455764075085
HITECHGEAR,27.57016840417002
TITAGARH,28.04701627486436
GULFOILLUB,28.888888888888907
JINDALSAW,30.556272031639605
BIRLANU,31.267830651603322
RUBFILA,32.49641319942611
MOTILALOFS,32.57500824266402
CROMPTON,33.420384475879565
ZYDUSLIFE,36.589147286821735
TEGA,43.773134328358196
PETRONET,45.04820333041189
COALINDIA,45.39089848308049
TECHM,49.30675909878685
TATACONSUM,51.507840772014546
AUROPHARMA,52.376910016977895
MAITHANALL,53.309796999117424
METROPOLIS,53.567984570877535
TMPV,53.56917245735943
DABUR,55.25291828793777
DRREDDY,55.93851886353045
ICICIBANK,56.00475624256832
PHARMABEES,56.9767441860465
HINDZINC,57.86419946683393
ICICIPRULI,63.066776586974406
MARUTI,63.486140724946694
ICIL,63.58496575887883
PGINVIT,66.11993849308045
JSL,66.94901449747518
SGBN28VIII,68.75691724086111
DATAPATTNS,68.86120996441282
GOLDIETF,69.14402173913042
GOLDBEES,70.60008634335875
SETFGOLD,70.63005296905493
HEROMOTOCO,70.63218390804597
IPCALAB,70.74763303950378
GOLDETF,71.04318772429154
BALKRISIND,71.14392456858212
PTC,71.38461538461543
HINDALCO,71.5187523208318
KTKBANK,71.83807439824945
MOGOLD,72.13663764233087
AARTIIND,72.50425894378193
IFCI,72.66297662976628
GLENMARK,74.0925025443854
VEDL,74.19624217118997
CHOLAFIN,75.04548999220172
NIFTYETF,75.21318931210908
MUTHOOTFIN,75.46821931101407
CEATLTD,75.8931123178051
SOUTHBANK,76.98667891593938
EMBASSY,77.5925925925926
IDFCFIRSTB,78.61189801699722
MIDCAPETF,79.66101694915257
ONGC,80.11994669035974
TMB,80.28913963328633
MANAPPURAM,81.44562762181349
ADANIPORTS,86.42629904559914
NTPC,89.08908908908911
LGBBROSLTD,89.33428775948464
ABSLAMC,89.62594435231253
INDIANB,89.74220542583345
GESHIP,89.93918152767752
TITAN,90.37561024210417
IOC,90.43807919123843
IRBINVIT,90.56603773584902
TMCV,92.0243699806148
TATASTEEL,92.63409532347228
SAIL,94.65260779514215
BAJAJ-AUTO,94.99314128943759
LT,98.68680236375575
TVSMOTOR,98.689818468824
HIL,
TATAMOTORS,
