symbol,2025-12-04,2025-12-05,2025-12-08,2025-12-09,2025-12-10,2025-12-11,2025-12-12,2025-12-15
AMBUJACEM,-0.774086604339784,-1.0383724448076526,-1.3185329781535728,-1.579676931632104,-1.918668291373218,-2.1742203497762467,-2.3673084228423713,-2.5013848280214037
CHOLAHLDNG,1.8864125428479281,1.8547309573386548,1.6686972740438886,1.5571573407408865,1.337139735074759,1.11852979233268,0.8993546248322364,0.5892264321778052
CIPLA,0.4785408842879992,0.508081064203216,0.4545078154221383,0.37136074649641904,0.2686173790519414,0.2131984761811452,0.1508309581326054,0.04929708697827622
DRREDDY,0.7664759509129543,1.0173102745704932,1.2642337403958754,1.3847161972502493,1.4356611561216834,1.5497388849882339,1.6320347291846973,1.7306735525549437
GAIL,0.3644630484988578,0.03624914095642647,-0.40198673144046054,-0.8151943909075489,-1.2694486903061895,-1.7039927369982721,-2.0961085657690703,-2.5669252188575493
GENUSPOWER,0.5789044639080964,-0.18289768758502653,-0.7125490571455969,-1.3094354351136954,-1.8817934211039455,-2.4190947045613087,-2.891005472113003,-3.5862793802684525
ICICIBANK,-0.9822031681117274,-0.868739774281986,-0.8059801729884153,-0.7981118844305438,-0.9800329561291162,-1.138719884667703,-1.2427313697871838,-1.3283942936315258
IFCI,-0.9590253435872781,-1.4187825517772072,-2.0884708059883588,-2.657280067390989,-3.395654674852524,-4.053736671520502,-4.650907257023125,-5.279427285804966
INFY,0.029718743757844647,0.5474056974003284,0.913914020675418,1.1928136418604942,1.359696496782749,1.5723070761145066,1.9195983140604767,2.269891034542989
NATCOPHARM,-1.0608244301074203,-0.13956203484743518,0.4775346956768624,1.04956927657612,1.3124829344822886,1.7923492970646389,2.275298292840003,2.695972126047269
