symbol,2025-12-11,2025-12-12,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-22
AAT,-1.2974187721203452,-1.2155482192345297,-0.9680698484347466,-0.7703434928580434,-0.5701472777537704,-0.3582115451130767,-0.36752678798638977,-0.4193748729531964
ADC,1.4165007659781914,1.3048549163467906,1.1923764086639357,1.0321083374151978,0.9912329817923856,0.92633743126752,0.7826306578717116,0.6692284463548535
API,-3.6466827674013684,-2.7437910858701753,-1.7254169263743373,-0.655205000719147,0.29965178034139534,0.9114538765700307,1.6444867141603303,1.9875499806250716
APLE,-0.3075145984829121,-0.04419350089480492,0.3535989133150593,0.71439978177437,1.1810383434290261,1.627828373544128,1.870742497354146,2.0685098701759657
BNPQY,-1.0103524108698088,-0.38466979022001824,0.3905204455989764,1.207761938473923,2.0515667822397408,2.7555809552788224,3.377710798163486,4.022504194517163
BRK-B,1.2054760992411533,1.1098571212486334,1.1325119339028584,1.082749327224738,1.1056896728117123,1.1212295234085037,1.0271992305702695,0.9526581087859962
IUKP.L,-0.41847874333586654,-0.575310595794016,-0.7001447904457869,-0.7670473797287003,-0.7471486183582676,-0.6482111476204622,-0.5637891400120123,
IWDP.L,1.1053786542622248,1.0281098622418643,0.9507785994853003,0.8530639381885388,0.806271368947032,0.7295018445698795,0.6702039400244655,
LGEN.L,-0.7453456287775192,-0.5779715797673646,-0.3448296601756432,0.0076584110155642265,0.38412081818607224,0.754712347528472,1.0866833167432037,1.4098661146042266
RESI.L,-1.243040377304539,-1.187461894330691,-1.191063305678028,-1.1286393159182204,-0.9550002971883387,-0.8352153945453392,-0.8807324955874595,-0.45895439078119216
SUPR.L,0.43203164956430345,0.3591508730626352,0.2844420232789366,0.2544895604690683,0.3490180507144497,0.46294092049902524,0.5466617156550219,0.6880888852347122
