symbol,2026-01-28,2026-01-29,2026-01-30,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06,2026-02-09
ABSLAMC,3.8792920300830716,3.3869816622810895,3.002850640046647,2.3810889347709723,1.9223080429562032,1.530864511574887,1.2346847360396502,0.8494347147750704,0.7196159935090185,0.7312379243152616
ADANIPORTS,1.3487069313304203,1.103971000164779,0.8521072525604843,0.3300540297561783,-0.026603158700559442,0.00533642634017067,0.22146478801648672,0.47432064752722103,0.664222496927183,0.9761538209916756
BALKRISIND,-2.2167772623052135,-2.122108932091453,-2.144175175046915,-2.142167707624786,-2.255848243568526,-1.9156491065328103,-1.378399922637384,-0.8160396437442312,-0.16949135226310436,0.4606479878391705
HITECHGEAR,2.7007544313031246,2.512920562889623,2.220432561094568,1.7772863731836244,1.1246767435279952,0.5215316429122975,-0.03479046877027873,-0.6035982836447231,-1.2347267432634619,-1.7551470054874365
IFCI,0.8438733806433223,1.2433846030397007,1.302303388793379,1.5432368151170544,1.649157441367773,1.8582512049427597,2.251543089657739,2.866277186843585,3.649838147354107,4.882875212404796
KTKBANK,1.3379760015381528,0.8012802714547901,0.17763877401217684,-0.5024089185515904,-1.0386709708163566,-1.2300564352081755,-1.3142728434018482,-1.3113616982356207,-1.1363215850879873,-0.639106149976138
METROPOLIS,0.4603753307628793,0.2547941813452112,0.0364857953627611,-0.02562018702736826,-0.1578741089084882,-0.6044335614651725,-1.0058523174223408,-1.104737402264383,-0.9808324670307785,-0.8349330047413351
MIDCAPETF,2.2585942707152173,2.059640072232727,1.7900391764035888,1.4221454236265216,1.061861181297711,0.8543613067024548,0.6783690848064032,0.4636608912415272,0.35881513497739864,0.370027752081418
MOIL,-0.30763926081791265,-0.15711285022191399,-0.29002307915241643,-0.6410956625794644,-1.3180516566893046,-1.8514186505979162,-2.539924983021132,-3.2729204477561744,-3.7609722922091886,-4.058874117099712
NATCOPHARM,-0.5277404363079983,-1.0311981248352446,-1.464133806044349,-1.8888223486391964,-2.2937548297892576,-2.607185560553447,-3.09746731305172,-3.763977598834906,-4.245875774155336,-4.500421345115798
ONGC,-0.11063362953131278,0.6576491730256485,1.1932813559336146,1.5206596394117715,1.7648584449320432,2.1439437145568627,2.622591746682034,3.194146142437516,3.9267203517370364,4.5500638531552005
PETRONET,-1.5022743233097948,-1.2398372048125106,-1.131565116728075,-1.2173415961855818,-1.2085351168250653,-1.025680132690219,-0.9443816012447271,-0.8378326120903511,-0.588639866365657,-0.3546988269522678
PHARMABEES,1.5632081248798164,1.3045966977327006,1.021079932310934,0.7551111906197533,0.45996859935918244,0.31500895137559315,0.07503531073446089,-0.213588462692615,-0.4460897650858439,-0.5554232068962383
TCS,-0.3892146637716834,-0.5349336253810341,-0.643689693453908,-0.6932501196787231,-0.7994342623172739,-0.7702578531046134,-1.121132947455011,-1.5298850950687506,-1.8681347800401755,-2.1965864710540424
TEGA,4.2860110570530985,3.513559318699274,2.729031696419804,1.9099753823150052,1.1246007357484067,0.6210476967881668,0.31155961761864476,-0.10298718770038384,-0.42938403558425925,-0.7870961981663264
WIPRO,1.4313031933339417,0.9662365169905379,0.45199383864578024,-0.04994628792050927,-0.5805775570395226,-0.990395319767215,-1.5830727001505205,-2.2896450930098227,-2.8712711547059775,-3.452968522844737
