symbol,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-29,2025-12-30,2025-12-31,2026-01-01,2026-01-02,2026-01-05
ABSLAMC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
COALINDIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
DABUR,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
DATAPATTNS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
ICIL,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
MOTILALOFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
TCS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
