symbol,2025-12-10,2025-12-11,2025-12-12,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-22,2025-12-23
CHOLAHLDNG,1.3371397350747465,1.1185297923327047,0.8993546248322364,0.589226432177793,0.31826189360090795,0.04047928432304565,-0.2270690799099964,-0.3223837358303947,-0.4041306520104889,-0.4172374461100393
CIPLA,0.2686173790519414,0.21319847618116028,0.15083095813265054,0.04929708697830629,-0.011909833475412452,-0.12908476654418485,-0.25928036819661,-0.2778531941564187,-0.28504364746320643,-0.33410327512257243
DABUR,2.4765336596137035,2.27560774588092,1.9924013611405622,1.7345463185784968,1.5075256721743042,1.2913348477050066,0.9782342749251226,0.7613145757009206,0.5729929426045239,0.35176530378371645
HITECHGEAR,3.9974602308740925,3.5327750187835703,3.1399678731631067,2.58914895627544,1.8644835231177561,1.291488646851547,0.6103158214894837,-0.028983691085873904,-0.26509344195888707,-0.5145445897758323
ICICIBANK,-0.9800329561291243,-1.138719884667703,-1.2427313697871838,-1.3283942936315258,-1.4446376263412983,-1.6024221603181308,-1.6967207967232414,-1.796929318824953,-1.8126178160472781,-1.8967525867772173
ONGC,0.9791730365046016,0.7939161042533475,0.5561906086513052,0.284309854281373,-0.057896666658382785,-0.3644544376093002,-0.6596952865609391,-0.925545745168262,-1.2084342809533501,-1.389760164869196
RUBFILA,-0.20426577513639518,-0.7271444340245773,-1.2228715498525509,-1.723414616117311,-2.2317139111593565,-2.7115512407008246,-3.1370594111458088,-3.512023651980969,-3.7297701398129464,-3.825244893769828
SMALLCAP,-0.07232617087785459,-0.32008237084788405,-0.5290839541781408,-0.762923335208646,-0.9704916419636223,-1.22489315582426,-1.4958733564671356,-1.663553740426631,-1.7325165866777448,-1.811552973253993
TECHM,-0.13470694603427216,0.28265346101553535,0.7684219174944428,1.1882795900808116,1.7121975481787899,2.1983000707072646,2.654891929379442,3.1151903288742253,3.5650452469931975,3.9909249394769466
TTKPRESTIG,1.4319074515756243,1.309420815114454,1.1720269883561407,0.9877211511011527,0.8010331884476499,0.5340425797667959,0.21456085308926204,-0.07952298706460983,-0.3122187921811606,-0.6208802924987499
WIPRO,-0.4631605589444885,-0.16770960267333052,0.16206855442135074,0.5103683751521852,0.879049709985466,1.1881693815639214,1.5466807019443753,1.9437063095059877,2.4426568023003834,2.9545887927221535
