symbol,2026-01-27,2026-01-28,2026-01-29,2026-01-30,2026-02-01,2026-02-02,2026-02-03,2026-02-04,2026-02-05,2026-02-06
ABSLAMC,4.058030056852641,3.8792920300830716,3.3869816622810895,3.002850640046647,2.3810889347709723,1.9223080429562032,1.530864511574887,1.2346847360396502,0.8494347147750704,0.7196159935090185
ADANIPORTS,1.696046380408732,1.3487069313304365,1.103971000164779,0.8521072525604843,0.3300540297561783,-0.026603158700575533,0.005336426340186743,0.22146478801648672,0.4743206475271728,0.664222496927183
BALKRISIND,-2.409307528513623,-2.216777262305232,-2.122108932091453,-2.144175175046915,-2.142167707624786,-2.255848243568526,-1.9156491065328103,-1.378399922637384,-0.8160396437442312,-0.16949135226310436
HITECHGEAR,2.9396844312560058,2.7007544313031073,2.5129205628896067,2.220432561094568,1.7772863731836244,1.1246767435279952,0.5215316429122975,-0.03479046877027873,-0.6035982836447392,-1.2347267432634457
IFCI,0.4175796840075893,0.8438733806433354,1.2433846030397007,1.302303388793379,1.5432368151170544,1.649157441367773,1.8582512049427597,2.2515430896577127,2.866277186843559,3.649838147354107
KTKBANK,1.7991932051698127,1.337976001538168,0.8012802714547749,0.17763877401217684,-0.5024089185515606,-1.0386709708163566,-1.2300564352082053,-1.3142728434018185,-1.311361698235606,-1.1363215850879873
METROPOLIS,0.6930227740573509,0.46037533076283127,0.2547941813452112,0.03648579536274915,-0.025620187027368256,-0.15787410890846434,-0.6044335614651725,-1.0058523174223408,-1.104737402264383,-0.9808324670307785
MIDCAPETF,2.499977077048612,2.2585942707152173,2.059640072232727,1.7900391764035888,1.4221454236265383,1.0618611812977439,0.8543613067024711,0.678369084806387,0.4636608912415272,0.35881513497741485
MOIL,-0.34080405428819477,-0.30763926081788057,-0.1571128502218819,-0.29002307915238446,-0.6410956625794644,-1.318051656689336,-1.851418650597932,-2.539924983021116,-3.2729204477561593,-3.7609722922091886
NATCOPHARM,-0.057625778026446695,-0.5277404363079983,-1.0311981248352446,-1.464133806044349,-1.8888223486391964,-2.2937548297892576,-2.607185560553447,-3.09746731305172,-3.763977598834906,-4.245875774155336
ONGC,-0.7331113934067471,-0.1106336295313362,0.6576491730256367,1.193281355933591,1.5206596394117948,1.7648584449320555,2.1439437145568747,2.622591746682011,3.194146142437504,3.9267203517370364
PETRONET,-1.7066631565820893,-1.5022743233097948,-1.2398372048125106,-1.131565116728075,-1.2173415961855818,-1.2085351168250653,-1.025680132690219,-0.9443816012447271,-0.8378326120903511,-0.588639866365657
PHARMABEES,1.7884352131769699,1.5632081248797847,1.3045966977327164,1.0210799323109185,0.7551111906197534,0.4599685993591667,0.31500895137559315,0.07503531073447658,-0.213588462692615,-0.44608976508587517
TCS,-0.31651620151955095,-0.3892146637716834,-0.5349336253810341,-0.643689693453908,-0.6932501196787231,-0.7994342623172739,-0.7702578531046134,-1.121132947455011,-1.5298850950687506,-1.8681347800401755
TEGA,5.003518448695001,4.2860110570530985,3.513559318699274,2.729031696419804,1.9099753823150052,1.1246007357484067,0.6210476967881668,0.31155961761864476,-0.10298718770038384,-0.42938403558425925
WIPRO,1.9530010093120558,1.4313031933339417,0.9662365169905494,0.4519938386457577,-0.04994628792052053,-0.5805775570395226,-0.990395319767215,-1.5830727001505205,-2.2896450930098444,-2.871271154705967
