symbol,2026-01-01
JUBLFOOD,0.0
ITC,0.0
GULFPETRO,0.06369426751595614
CROMPTON,0.08795074758134942
CAMS,0.09266799584398272
WHIRLPOOL,0.29638943775821397
JINDALPOLY,0.7311468560685188
TATACHEM,1.071080817916261
BAJFINANCE,1.3570621468926558
HDFCAMC,3.193267279455652
HDFCBANK,4.314251364098768
PPL,5.133873741095562
GLAXO,6.6266173752310795
PCBL,7.2333333333333485
JINDALSAW,8.243585682610071
BASML,9.714726291441773
ABBOTINDIA,10.634328358208956
HGS,11.817924795024053
CASTROLIND,12.8598544764315
WSTCSTPAPR,14.68450130851992
OFSS,16.13181044558822
PNBGILTS,16.177190406265296
ARE&M,16.91516709511566
STOVEKRAFT,18.089725036179452
BALKRISIND,18.573207614303524
AARTIIND,18.971178402043048
COSMOFIRST,19.228392942953242
BIRLANU,21.419605158050896
DMART,21.89988423895885
TTKPRESTIG,21.999228097259753
GNFC,23.549488054607497
GREAVESCOT,23.59689157518194
GENUSPOWER,31.30854385466933
EXIDEIND,32.061473237943815
JPPOWER,32.25352112676056
TMPV,32.812500000000036
COCHINSHIP,34.46265162800595
MONTECARLO,36.02063850370849
GAIL,36.996662958843196
RITES,40.44071164092839
PTC,40.523206751054886
RUBFILA,40.925394548063096
PETRONET,41.0166520595969
ZYDUSLIFE,41.17386489479512
BALMLAWRIE,41.18462071354346
MAITHANALL,41.223958333333336
IRFC,41.438450899031814
CIPLA,41.66367873789893
NTPC,42.38721804511281
IFCI,42.52767527675276
TCS,44.06317020861767
ICICIBANK,45.04652435686921
ASPINWALL,45.374297833314195
RVNL,45.605884630274865
IPCALAB,47.59279676589491
DABUR,47.926949654491594
ICIL,47.96145883102407
ONGC,47.997878546804536
NATCOPHARM,49.09909909909913
MOTILALOFS,52.50642062208695
CHOLAHLDNG,52.664086304867
HITECHGEAR,53.690493521618876
METROPOLIS,54.56489774094374
SMALLCAP,54.882812500000036
DRREDDY,60.22561863173218
PGINVIT,60.70127504553735
AMBUJACEM,60.86118251928021
EIDPARRY,62.134490238611704
GULFOILLUB,64.14885777450257
DATAPATTNS,67.60243223276693
HCLTECH,71.18644067796609
TITAGARH,71.58697158697159
AUROPHARMA,72.49575551782684
CEATLTD,72.51002238767116
ASIANPAINT,73.08385653011749
MOIL,74.86734201640138
TECHM,75.12616350790627
INFY,76.48506727929107
CARTRADE,76.70093780717833
GLENMARK,78.8446320232129
LGBBROSLTD,79.87861811391222
TEGA,81.02790364893869
HEROMOTOCO,82.18660320571148
ABSLAMC,82.36446766819073
HDFCNIFIT,82.67326732673268
SOUTHBANK,82.67326732673268
KTKBANK,83.11587147030181
ITIETF,83.61858190709042
COALINDIA,83.97905759162296
MOGOLD,85.13853904282122
EMBASSY,85.1977162190738
INDIANB,85.60350218886805
WIPRO,86.18899273104883
TMB,86.26692456479691
GESHIP,87.25236864771746
IOC,87.85846050645647
PHARMABEES,88.235294117647
IRBINVIT,88.72936109117013
ADANIPORTS,89.65336684469575
HINDZINC,90.01603849238172
GOLDETF,90.48273155416014
GOLDBEES,91.22888220319369
GOLDIETF,91.44325290437891
SETFGOLD,91.67609138204025
CHOLAFIN,91.74585935378765
TATACONSUM,91.9859949426182
TATASTEEL,94.31132563351144
ICICIPRULI,95.79130434782603
SGBN28VIII,96.88517315159682
NIFTYETF,97.61499148211243
MIDCAPETF,98.343685300207
VEDL,98.76595744680851
MUTHOOTFIN,99.05403936066108
MANAPPURAM,99.61528597076175
TITAN,99.7933399088817
BAJAJ-AUTO,100.0
IDFCFIRSTB,100.0
HINDALCO,100.0
MARUTI,100.0
JSL,100.0
LT,100.0
SAIL,100.0
TVSMOTOR,100.0
TMCV,100.0
HIL,
TATAMOTORS,
