symbol,2025-12-24,2025-12-26,2025-12-29,2025-12-30,2025-12-31,2026-01-01,2026-01-02,2026-01-05,2026-01-06,2026-01-07
ABSLAMC,-2.040797586553288,-1.8766464433220504,-1.613482215111103,-1.1362622589106686,-0.7660889780563498,-0.1447508041439766,0.39825006799074647,1.0529693293413762,1.6919038652079326,2.304024557963455
CHOLAHLDNG,-0.36054902514119674,-0.27314423375154556,-0.3402837343207186,-0.5831915227696088,-0.8032643275270784,-0.8833072311242776,-0.9826162687582528,-1.0695081087900424,-1.0484397197695827,-1.2542692861084126
CIPLA,-0.4361681652818093,-0.5151013168903744,-0.6483527046627597,-0.7645567967546263,-0.8006740575210475,-0.8368273928553608,-0.8740177229266008,-0.8809560022944675,-0.7818882170397855,-0.8422662732102749
COALINDIA,-1.2445026306193026,-0.9684113442471793,-0.6804551992881224,-0.4663247123772978,-0.23477350920751783,0.07065036946668342,0.649300535595767,1.2191296119151174,1.8180135706799394,2.4556201234169848
DABUR,0.08335504816208991,-0.21829241616967607,-0.49187491996008065,-0.6894860969167318,-0.7388222491726241,-0.7991118985858346,-0.6760449155653908,-0.5916511449545245,-0.4546966398655147,-0.3076837303951822
DATAPATTNS,4.837199312088569,4.0224463539702136,3.157024448069136,2.2987576936366443,1.5848452276621956,0.8331307374388119,0.1044622383021298,-0.16742589392783794,-0.19214627320254493,-0.25760904500339094
HITECHGEAR,-0.6798030854628256,-0.9006208226869764,-1.0703299081216757,-1.2790663265175468,-1.3714753426862987,-1.276022462780257,-0.8638899814984703,-0.3201661009368571,0.29055044842357985,0.7443427630281586
ICIL,2.4837453349800787,1.692239758831271,0.5982756955980596,0.17876342802914327,-0.4025499661743633,-0.9112585111947822,-1.545781648628894,-1.9108046392545979,-2.0802844621111665,-2.402219615780345
JPPOWER,4.0593167015288385,3.5717824935940037,3.0097798750144893,2.417403496076535,1.7527808134461735,1.1457810322748223,0.6502470826219554,0.20370495419454643,-0.1419236984472891,-0.5967676257073412
MOTILALOFS,3.8026787977820073,3.280075977335984,2.5237189703379097,1.687118540442471,0.9487913457178242,0.32633499152415374,-0.13192762078282852,-0.4635462158370276,-0.5508296437519022,-0.6871673627710742
TCS,-0.9025913005815505,-0.6313163092445504,-0.40397994716794744,-0.17881567438655702,-0.02395795240601663,0.09288924894665807,0.16420931306349199,0.18210184056238787,0.2492401488058993,0.42555505661513066
TTKPRESTIG,-0.9335779552823111,-1.220630804380823,-1.4101666958238426,-1.6137926509596237,-1.8137028820157906,-2.0175228955108793,-2.230255520582306,-2.371124723651169,-2.5160841104132574,-2.6864795656552944
