symbol,2026-01-09
BASML,0.0
CAMS,0.0
GULFPETRO,0.0
HGS,0.0
HDFCAMC,0.0
HDFCBANK,0.0
GLAXO,0.0
ITC,0.0
PPL,0.0
JUBLFOOD,0.0
WHIRLPOOL,0.0
PCBL,0.0
JINDALPOLY,0.0
TATACHEM,0.19327406262079633
ARE&M,0.9768637532133553
BAJFINANCE,1.2045197740112998
CROMPTON,2.814423922603332
GREAVESCOT,3.200378369856537
JINDALSAW,3.4764016471333448
ABBOTINDIA,5.7835820895522385
AARTIIND,8.719445457862085
ASPINWALL,8.91894990255646
CASTROLIND,9.47484973109777
WSTCSTPAPR,9.741203838325095
PNBGILTS,10.181106216348498
GNFC,12.189176011701615
OFSS,12.440789878401391
EXIDEIND,14.255431902490711
TMPV,14.605978260869563
COSMOFIRST,16.03624631015308
PTC,16.920764440627007
GENUSPOWER,17.229633834799895
BALMLAWRIE,17.54178375979883
STOVEKRAFT,17.800289435600597
GAIL,17.880946908756616
TTKPRESTIG,18.101119258973323
DMART,20.235878336437008
RVNL,22.919086333720458
BALKRISIND,26.365415406511268
COCHINSHIP,26.456798392498328
RITES,26.60244181610072
JPPOWER,26.694915254237294
ICIL,27.6158623984711
MONTECARLO,27.62012254111576
IRFC,28.879668049792524
CIPLA,29.042667622803886
RUBFILA,29.62697274031565
IFCI,30.04305043050429
MAITHANALL,30.494791666666682
ZYDUSLIFE,32.24806201550387
BIRLANU,32.62581307771312
NTPC,36.11971104231167
ONGC,37.788385043754964
AMBUJACEM,37.959183673469425
SMALLCAP,37.99784714747042
GULFOILLUB,38.76197494473106
KTKBANK,38.774617067833745
PETRONET,39.87730061349693
MOIL,40.09433962264152
TCS,41.51556508741147
TITAGARH,42.1518987341772
CHOLAHLDNG,43.177139092481276
DRREDDY,44.468704512372575
MOTILALOFS,45.486540473699236
EIDPARRY,46.77795727876504
NATCOPHARM,49.792099792099826
HITECHGEAR,56.64579997088368
METROPOLIS,57.71955620906299
ICICIBANK,61.6120218579235
CARTRADE,66.90842432453972
CEATLTD,67.43341747738039
ABSLAMC,69.00718484650555
TECHM,69.40675114948976
IOC,69.90102852707163
MANAPPURAM,69.98413258110018
DABUR,70.08884501480746
DATAPATTNS,70.2491143869272
WIPRO,72.1703011422637
TEGA,73.03880597014924
JSL,73.5164990794505
INFY,74.21888338739969
PGINVIT,74.63570127504556
AUROPHARMA,74.91511035653653
GLENMARK,75.17810697727018
GESHIP,75.82049564634961
ADANIPORTS,77.46814338454212
COALINDIA,78.40909090909098
HCLTECH,78.54018589393112
CHOLAFIN,78.94109229668491
HEROMOTOCO,79.78931896129349
ITIETF,80.31784841075786
HDFCNIFIT,81.06435643564363
ASIANPAINT,81.36807817589576
PHARMABEES,84.83965014577261
HINDZINC,84.88659793814433
NIFTYETF,85.47593582887696
INDIANB,85.67854909318325
EMBASSY,85.91443850267379
TATACONSUM,86.5147896380673
MARUTI,86.73319636043439
TATASTEEL,86.78414096916302
MIDCAPETF,86.88524590163934
LT,87.54113139508678
LGBBROSLTD,88.55042016806723
SAIL,88.7927304197317
HINDALCO,89.1444342226311
IRBINVIT,89.9497487437186
BAJAJ-AUTO,90.85672856164659
TMCV,91.41596470116326
MUTHOOTFIN,92.84133600946942
TVSMOTOR,93.38162456661713
SOUTHBANK,93.87031408308005
TITAN,94.44897959183677
VEDL,95.09239022451817
GOLDETF,96.92307692307693
MOGOLD,97.103274559194
ICICIPRULI,98.02436615080671
GOLDIETF,98.32237587848557
GOLDBEES,98.34983498349834
SETFGOLD,98.551724137931
IDFCFIRSTB,99.789029535865
IPCALAB,100.0
SGBN28VIII,100.0
TMB,100.0
HIL,
TATAMOTORS,
